,ids,cloud_ceilings,Altitude
2627,2627,11779.507873535156,11779.51
2628,2628,10663.207641601562,10663.21
2629,2629,13284.407531738281,13284.41
2630,2630,17647.8076171875,17647.81
2631,2631,19447.20751953125,19447.21
2632,2632,10328.007507324219,10328.01
2633,2633,6254.907897949219,6254.91
2634,2634,15667.90771484375,15667.91
2635,2635,20000.107421875,20000.11
2636,2636,20000.107421875,20000.11
2637,2637,20000.107421875,20000.11
2638,2638,20000.107421875,20000.11
2639,2639,20000.107421875,20000.11
2640,2640,20000.107421875,20000.11
2641,2641,20000.107421875,20000.11
2642,2642,20000.107421875,20000.11
2643,2643,20000.107421875,20000.11
2644,2644,20000.107421875,20000.11
2645,2645,20000.107421875,20000.11
2646,2646,20000.107421875,20000.11
2647,2647,20000.107421875,20000.11
2648,2648,20000.107421875,20000.11
2649,2649,20000.107421875,20000.11
2650,2650,20000.107421875,20000.11
2651,2651,20000.107421875,20000.11
2652,2652,20000.107421875,20000.11
2653,2653,20000.107421875,20000.11
2654,2654,20000.107421875,20000.11
2655,2655,20000.107421875,20000.11
2656,2656,20000.107421875,20000.11
2657,2657,20000.107421875,20000.11
2658,2658,20000.107421875,20000.11
2659,2659,20000.107421875,20000.11
2660,2660,20000.107421875,20000.11
2661,2661,20000.107421875,20000.11
2662,2662,20000.107421875,20000.11
2663,2663,20000.107421875,20000.11
2664,2664,498.5077667236328,498.51
2665,2665,547.8077697753906,547.81
2666,2666,581.707763671875,581.71
2667,2667,5918.10771179199,5918.11
2668,2668,15625.607543945312,15625.61
2669,2669,14508.907562255865,14508.91
2670,2670,9532.507843017578,9532.51
2671,2671,5354.707885742192,5354.71
2672,2672,8913.107604980469,8913.11
2673,2673,14792.007568359375,14792.01
2674,2674,15159.507812499995,15159.51
2675,2675,10669.407897949244,10669.41
2676,2676,11719.907653808565,11719.91
2677,2677,20000.107421875,20000.11
2678,2678,17713.807617187507,17713.81
2679,2679,15832.20751953125,15832.21
2680,2680,16133.407470703125,16133.41
2681,2681,10919.30776977539,10919.31
2682,2682,3251.207809448242,3251.21
2683,2683,724.4078063964844,724.41
2684,2684,613.2077941894531,613.21
2685,2685,432.5077667236329,432.51
2686,2686,405.30776214599604,405.31
2687,2687,460.10776519775357,460.11
2688,2688,448.9077606201176,448.91
2689,2689,414.9077606201171,414.91
2690,2690,1232.7077789306584,1232.71
2691,2691,3417.1078872680564,3417.11
2692,2692,4804.207984924316,4804.21
2693,2693,5214.0078735351535,5214.01
2694,2694,4195.507781982432,4195.51
2695,2695,1870.307815551761,1870.31
2696,2696,5480.207870483398,5480.21
2697,2697,10109.5078125,10109.51
2698,2698,9803.10791015625,9803.11
2699,2699,5419.907958984375,5419.91
2700,2700,1478.4078369140625,1478.41
2701,2701,6267.3077392578125,6267.31
2702,2702,10648.107818603516,10648.11
2703,2703,10782.807708740234,10782.81
2704,2704,7133.3076171875,7133.31
2705,2705,7431.107727050781,7431.11
2706,2706,15954.20751953125,15954.21
2707,2707,17301.207519531272,17301.21
2708,2708,17301.207519531214,17301.21
2709,2709,20000.107421875,20000.11
2710,2710,20000.107421875,20000.11
2711,2711,20000.107421875,20000.11
2712,2712,20000.107421875,20000.11
2713,2713,20000.107421875,20000.11
2714,2714,20000.107421875,20000.11
2715,2715,20000.107421875,20000.11
2716,2716,20000.107421875,20000.11
2717,2717,20000.107421875,20000.11
2718,2718,20000.107421875,20000.11
2719,2719,20000.107421875,20000.11
2720,2720,20000.107421875,20000.11
2721,2721,20000.107421875,20000.11
2722,2722,20000.107421875,20000.11
2723,2723,20000.107421875,20000.11
2724,2724,20000.107421875,20000.11
2725,2725,20000.107421875,20000.11
2726,2726,20000.107421875,20000.11
2727,2727,20000.107421875,20000.11
2728,2728,20000.107421875,20000.11
2729,2729,20000.107421875,20000.11
2730,2730,20000.107421875,20000.11
2731,2731,20000.107421875,20000.11
2732,2732,20000.107421875,20000.11
2733,2733,20000.107421875,20000.11
2734,2734,20000.107421875,20000.11
2735,2735,20000.107421875,20000.11
2736,2736,10250.60758972168,10250.61
2737,2737,5423.007675170898,5423.01
2738,2738,5281.007965087889,5281.01
2739,2739,10144.607879638672,10144.61
2740,2740,10288.10758972168,10288.11
2741,2741,9315.307632446289,9315.31
2742,2742,4488.307723999031,4488.31
2743,2743,615.7077789306641,615.71
2744,2744,7472.607604980469,7472.61
2745,2745,12365.507507324219,12365.51
2746,2746,12596.90765380859,12596.91
2747,2747,13931.407714843754,13931.41
2748,2748,16538.00756835936,16538.01
2749,2749,20000.107421875,20000.11
2750,2750,20000.107421875,20000.11
2751,2751,17689.30737304688,17689.31
2752,2752,11230.707641601562,11230.71
2753,2753,4047.707878112793,4047.71
2754,2754,1458.2078170776367,1458.21
2755,2755,1704.007827758789,1704.01
2756,2756,964.107795715332,964.11
2757,2757,408.9077682495118,408.91
2758,2758,393.9077606201172,393.91
2759,2759,459.2077636718745,459.21
2760,2760,464.80776214599655,464.81
2761,2761,420.307762145996,420.31
2762,2762,2275.107742309557,2275.11
2763,2763,2302.107742309583,2302.11
2764,2764,774.707778930662,774.71
2765,2765,2958.107788085924,2958.11
2766,2766,5807.2077026367115,5807.21
2767,2767,3769.2077026367297,3769.21
2768,2768,4420.607849121094,4420.61
2769,2769,6836.407806396484,6836.41
2770,2770,6769.807830810547,6769.81
2771,2771,5085.907897949219,5085.91
2772,2772,1750.8078308105469,1750.81
2773,2773,3669.7078247070312,3669.71
2774,2774,3915.1078186035156,3915.11
2775,2775,2147.207794189453,2147.21
2776,2776,5037.807769775391,5037.81
2777,2777,12774.007690429688,12774.01
2778,2778,16715.40771484375,16715.41
2779,2779,12127.007812500024,12127.01
2780,2780,9596.907699584952,9596.91
2781,2781,14639.10740661615,14639.11
2782,2782,19463.007324218743,19463.01
2783,2783,20000.107421875,20000.11
2784,2784,20000.107421875,20000.11
2785,2785,19681.507324218754,19681.51
2786,2786,18626.807373046886,18626.81
2787,2787,18945.40747070311,18945.41
2788,2788,20000.107421875,20000.11
2789,2789,20000.107421875,20000.11
2790,2790,20000.107421875,20000.11
2791,2791,20000.107421875,20000.11
2792,2792,20000.107421875,20000.11
2793,2793,20000.107421875,20000.11
2794,2794,20000.107421875,20000.11
2795,2795,20000.107421875,20000.11
2796,2796,20000.107421875,20000.11
2797,2797,20000.107421875,20000.11
2798,2798,20000.107421875,20000.11
2799,2799,20000.107421875,20000.11
2800,2800,20000.107421875,20000.11
2801,2801,20000.107421875,20000.11
2802,2802,20000.107421875,20000.11
2803,2803,20000.107421875,20000.11
2804,2804,20000.107421875,20000.11
2805,2805,20000.107421875,20000.11
2806,2806,20000.107421875,20000.11
2807,2807,20000.107421875,20000.11
2808,2808,13363.007598876953,13363.01
2809,2809,11375.807754516602,11375.81
2810,2810,8616.008071899414,8616.01
2811,2811,5766.50801086426,5766.51
2812,2812,587.9077606201172,587.91
2813,2813,583.8077545166016,583.81
2814,2814,593.207763671875,593.21
2815,2815,599.2077789306641,599.21
2816,2816,8884.607604980469,8884.61
2817,2817,9318.207580566406,9318.21
2818,2818,9000.107482910142,9000.11
2819,2819,18262.007324218743,18262.01
2820,2820,20000.107421875,20000.11
2821,2821,20000.107421875,20000.11
2822,2822,20000.107421875,20000.11
2823,2823,17984.40747070313,17984.41
2824,2824,8658.70767211914,8658.71
2825,2825,1968.2077560424805,1968.21
2826,2826,4189.807823181152,4189.81
2827,2827,4032.307891845703,4032.31
2828,2828,1558.507797241211,1558.51
2829,2829,630.5077667236336,630.51
2830,2830,399.107765197754,399.11
2831,2831,453.40776824951115,453.41
2832,2832,487.3077621459964,487.31
2833,2833,439.2077560424805,439.21
2834,2834,1999.7077331542855,1999.71
2835,2835,3325.3077011108417,3325.31
2836,2836,4292.707801818839,4292.71
2837,2837,5982.70794677734,5982.71
2838,2838,7295.807800292963,7295.81
2839,2839,4651.607711792005,4651.61
2840,2840,2346.307815551758,2346.31
2841,2841,4368.807861328125,4368.81
2842,2842,4378.307830810547,4378.31
2843,2843,2646.8078002929688,2646.81
2844,2844,1802.8078308105469,1802.81
2845,2845,1924.9078369140625,1924.91
2846,2846,1853.8078308105469,1853.81
2847,2847,2503.9078063964844,2503.91
2848,2848,6859.707855224609,6859.71
2849,2849,10765.10791015625,10765.11
2850,2850,10295.307983398438,10295.31
2851,2851,7079.307937622087,7079.31
2852,2852,2703.0077819824496,2703.01
2853,2853,5039.507583618103,5039.51
2854,2854,14226.60742187493,14226.61
2855,2855,19551.607421874993,19551.61
2856,2856,19674.207519531254,19674.21
2857,2857,14528.507507324286,14528.51
2858,2858,10590.807556152331,10590.81
2859,2859,15736.507568359315,15736.51
2860,2860,20000.107421875,20000.11
2861,2861,20000.107421875,20000.11
2862,2862,20000.107421875,20000.11
2863,2863,20000.107421875,20000.11
2864,2864,20000.107421875,20000.11
2865,2865,20000.107421875,20000.11
2866,2866,20000.107421875,20000.11
2867,2867,20000.107421875,20000.11
2868,2868,20000.107421875,20000.11
2869,2869,20000.107421875,20000.11
2870,2870,20000.107421875,20000.11
2871,2871,20000.107421875,20000.11
2872,2872,20000.107421875,20000.11
2873,2873,20000.107421875,20000.11
2874,2874,20000.107421875,20000.11
2875,2875,20000.107421875,20000.11
2876,2876,20000.107421875,20000.11
2877,2877,20000.107421875,20000.11
2878,2878,20000.107421875,20000.11
2879,2879,20000.107421875,20000.11
2880,2880,9310.907745361328,9310.91
2881,2881,9795.707885742188,9795.71
2882,2882,5417.407897949221,5417.41
2883,2883,1069.6078033447268,1069.61
2884,2884,607.1077575683594,607.11
2885,2885,1500.3077697753897,1500.31
2886,2886,3126.907791137694,3126.91
2887,2887,2242.5077819824237,2242.51
2888,2888,5471.70768737793,5471.71
2889,2889,10233.507583618164,10233.51
2890,2890,15006.207397460928,15006.21
2891,2891,19934.00732421875,19934.01
2892,2892,20000.107421875,20000.11
2893,2893,15266.207519531266,15266.21
2894,2894,12446.207519531245,12446.21
2895,2895,13112.907531738283,13112.91
2896,2896,8147.807708740234,8147.81
2897,2897,5657.007843017578,5657.01
2898,2898,7615.907958984375,7615.91
2899,2899,4802.507888793945,4802.51
2900,2900,1164.4077758789062,1164.41
2901,2901,750.5077743530285,750.51
2902,2902,399.20777130126976,399.21
2903,2903,449.4077758789057,449.41
2904,2904,1174.2077789306595,1174.21
2905,2905,3144.707733154288,3144.71
2906,2906,2857.307739257824,2857.31
2907,2907,2194.207748413079,2194.21
2908,2908,4039.7077941894463,4039.71
2909,2909,5382.607971191403,5382.61
2910,2910,6284.207885742185,6284.21
2911,2911,4466.707794189461,4466.71
2912,2912,1610.307861328125,1610.31
2913,2913,4001.107879638672,4001.11
2914,2914,4200.307861328125,4200.31
2915,2915,1289.1077880859375,1289.11
2916,2916,3753.9078979492188,3753.91
2917,2917,4674.407958984375,4674.41
2918,2918,3309.2078552246094,3309.21
2919,2919,5513.307769775391,5513.31
2920,2920,7535.4078369140625,7535.41
2921,2921,7194.2078857421875,7194.21
2922,2922,5612.607833862305,5612.61
2923,2923,2693.1078338623174,2693.11
2924,2924,3684.2077941894136,3684.21
2925,2925,8455.107696533174,8455.11
2926,2926,14763.707519531188,14763.71
2927,2927,14836.107513427794,14836.11
2928,2928,14958.70761108392,14958.71
2929,2929,14847.107604980532,14847.11
2930,2930,11964.107604980447,11964.11
2931,2931,15432.50756835935,15432.51
2932,2932,14582.907592773476,14582.91
2933,2933,12532.407592773428,12532.41
2934,2934,16590.907470703074,16590.91
2935,2935,20000.107421875,20000.11
2936,2936,20000.107421875,20000.11
2937,2937,20000.107421875,20000.11
2938,2938,20000.107421875,20000.11
2939,2939,20000.107421875,20000.11
2940,2940,20000.107421875,20000.11
2941,2941,20000.107421875,20000.11
2942,2942,20000.107421875,20000.11
2943,2943,20000.107421875,20000.11
2944,2944,20000.107421875,20000.11
2945,2945,20000.107421875,20000.11
2946,2946,20000.107421875,20000.11
2947,2947,20000.107421875,20000.11
2948,2948,20000.107421875,20000.11
2949,2949,20000.107421875,20000.11
2950,2950,20000.107421875,20000.11
2951,2951,20000.107421875,20000.11
2952,2952,12864.40771484375,12864.41
2953,2953,5615.607879638672,5615.61
2954,2954,2056.107803344727,2056.11
2955,2955,4003.907821655272,4003.91
2956,2956,4023.4078216552734,4023.41
2957,2957,1913.2078094482413,1913.21
2958,2958,4297.307861328123,4297.31
2959,2959,2999.80781555176,2999.81
2960,2960,646.9077758789062,646.91
2961,2961,9661.107894897461,9661.11
2962,2962,19330.90771484375,19330.91
2963,2963,20000.107421875,20000.11
2964,2964,20000.107421875,20000.11
2965,2965,13484.407714843775,13484.41
2966,2966,5936.507812500004,5936.51
2967,2967,3657.307739257815,3657.31
2968,2968,5670.7078857421875,5670.71
2969,2969,6891.407943725586,6891.41
2970,2970,4651.307929992676,4651.31
2971,2971,2476.5078201293945,2476.51
2972,2972,576.8077697753906,576.81
2973,2973,530.8077774047856,530.81
2974,2974,394.10777282714855,394.11
2975,2975,457.60776519775334,457.61
2976,2976,1154.2077713012652,1154.21
2977,2977,3115.207740783682,3115.21
2978,2978,2733.207733154309,2733.21
2979,2979,780.60777282715,780.61
2980,2980,521.8077697753909,521.81
2981,2981,994.7077941894496,994.71
2982,2982,2900.207794189443,2900.21
2983,2983,3192.2078247070353,3192.21
2984,2984,1607.4078674316406,1607.41
2985,2985,4125.407928466797,4125.41
2986,2986,5589.0079345703125,5589.01
2987,2987,4102.907775878906,4102.91
2988,2988,5027.007843017578,5027.01
2989,2989,8187.207733154297,8187.21
2990,2990,11644.607543945312,11644.61
2991,2991,12736.107666015625,12736.11
2992,2992,7852.8077392578125,7852.81
2993,2993,7204.7076416015625,7204.71
2994,2994,7028.807662963867,7028.81
2995,2995,5805.407806396463,5805.41
2996,2996,12508.607711791941,12508.61
2997,2997,18054.70751953122,18054.71
2998,2998,20000.107421875,20000.11
2999,2999,15284.607513427802,15284.61
3000,3000,15284.607513427667,15284.61
3001,3001,20000.107421875,20000.11
3002,3002,20000.107421875,20000.11
3003,3003,18030.40747070315,18030.41
3004,3004,10526.507690429768,10526.51
3005,3005,4229.007781982433,4229.01
3006,3006,11732.907562255743,11732.91
3007,3007,20000.107421875,20000.11
3008,3008,20000.107421875,20000.11
3009,3009,20000.107421875,20000.11
3010,3010,20000.107421875,20000.11
3011,3011,20000.107421875,20000.11
3012,3012,20000.107421875,20000.11
3013,3013,20000.107421875,20000.11
3014,3014,20000.107421875,20000.11
3015,3015,20000.107421875,20000.11
3016,3016,20000.107421875,20000.11
3017,3017,20000.107421875,20000.11
3018,3018,20000.107421875,20000.11
3019,3019,20000.107421875,20000.11
3020,3020,20000.107421875,20000.11
3021,3021,20000.107421875,20000.11
3022,3022,20000.107421875,20000.11
3023,3023,20000.107421875,20000.11
3024,3024,13830.607666015625,13830.61
3025,3025,4096.607849121094,4096.61
3026,3026,532.3077697753906,532.31
3027,3027,4626.207855224608,4626.21
3028,3028,4640.007858276367,4640.01
3029,3029,3927.6077117919895,3927.61
3030,3030,4697.907745361334,4697.91
3031,3031,1360.5077972412116,1360.51
3032,3032,5287.90788269043,5287.91
3033,3033,14771.108001708984,14771.11
3034,3034,15756.007812500007,15756.01
3035,3035,12544.807617187498,12544.81
3036,3036,13493.607666015623,13493.61
3037,3037,10788.007873535169,10788.01
3038,3038,4371.507919311535,4371.51
3039,3039,944.1078033447267,944.11
3040,3040,3001.307846069336,3001.31
3041,3041,2814.9078216552734,2814.91
3042,3042,482.5077590942383,482.51
3043,3043,446.0077667236328,446.01
3044,3044,438.207763671875,438.21
3045,3045,422.1077651977539,422.11
3046,3046,410.2077713012696,410.21
3047,3047,473.0077590942377,473.01
3048,3048,468.6077499389654,468.61
3049,3049,393.1077651977539,393.11
3050,3050,441.20776367187466,441.21
3051,3051,488.60775756835943,488.61
3052,3052,542.7077636718745,542.71
3053,3053,689.4077758789056,689.41
3054,3054,1338.0078277587852,1338.01
3055,3055,1593.4078521728527,1593.41
3056,3056,1205.0078430175781,1205.01
3057,3057,3402.3079223632812,3402.31
3058,3058,7011.407928466797,7011.41
3059,3059,6487.807800292969,6487.81
3060,3060,5361.207672119141,5361.21
3061,3061,12315.007415771484,12315.01
3062,3062,15248.807434082031,15248.81
3063,3063,14241.907531738281,14241.91
3064,3064,12937.0078125,12937.01
3065,3065,9294.60791015625,9294.61
3066,3066,10759.3076171875,10759.31
3067,3067,15365.807617187478,15365.81
3068,3068,19231.70751953124,19231.71
3069,3069,20000.107421875,20000.11
3070,3070,20000.107421875,20000.11
3071,3071,20000.107421875,20000.11
3072,3072,20000.107421875,20000.11
3073,3073,20000.107421875,20000.11
3074,3074,20000.107421875,20000.11
3075,3075,19389.107421875007,19389.11
3076,3076,15943.707519531292,15943.71
3077,3077,11696.707611084004,11696.71
3078,3078,15142.107513427665,15142.11
3079,3079,20000.107421875,20000.11
3080,3080,20000.107421875,20000.11
3081,3081,20000.107421875,20000.11
3082,3082,20000.107421875,20000.11
3083,3083,20000.107421875,20000.11
3084,3084,20000.107421875,20000.11
3085,3085,20000.107421875,20000.11
3086,3086,20000.107421875,20000.11
3087,3087,20000.107421875,20000.11
3088,3088,20000.107421875,20000.11
3089,3089,20000.107421875,20000.11
3090,3090,20000.107421875,20000.11
3091,3091,20000.107421875,20000.11
3092,3092,20000.107421875,20000.11
3093,3093,20000.107421875,20000.11
3094,3094,20000.107421875,20000.11
3095,3095,20000.107421875,20000.11
3096,3096,9624.50765991211,9624.51
3097,3097,2313.3077850341797,2313.31
3098,3098,544.6077575683594,544.61
3099,3099,1215.707794189453,1215.71
3100,3100,1217.3078002929688,1217.31
3101,3101,3506.3076782226535,3506.31
3102,3102,5644.8077850341815,5644.81
3103,3103,7559.207977294919,7559.21
3104,3104,13528.007995605469,13528.01
3105,3105,18387.40771484375,18387.41
3106,3106,11155.407608032243,11155.41
3107,3107,2948.9078063964816,2948.91
3108,3108,3892.1078491210933,3892.11
3109,3109,2918.8078460693405,2918.81
3110,3110,1205.0077972412128,1205.01
3111,3111,723.6077728271487,723.61
3112,3112,610.6077651977539,610.61
3113,3113,491.0077590942383,491.01
3114,3114,438.707763671875,438.71
3115,3115,439.10777282714844,439.11
3116,3116,439.4077682495117,439.41
3117,3117,748.4077835082996,748.41
3118,3118,1029.507797241211,1029.51
3119,3119,773.8077697753923,773.81
3120,3120,471.9077529907232,471.91
3121,3121,396.4077682495117,396.41
3122,3122,439.8077697753903,439.81
3123,3123,487.207763671875,487.21
3124,3124,570.7077636718743,570.71
3125,3125,732.4077758789058,732.41
3126,3126,854.4078063964841,854.41
3127,3127,977.3078155517576,977.31
3128,3128,1097.3078155517578,1097.31
3129,3129,1297.3078002929688,1297.31
3130,3130,3581.207794189453,3581.21
3131,3131,3881.807830810547,3881.81
3132,3132,6176.407684326172,6176.41
3133,3133,11398.007568359375,11398.01
3134,3134,8180.90771484375,8180.91
3135,3135,7232.607604980469,7232.61
3136,3136,9897.207794189453,9897.21
3137,3137,10357.007904052734,10357.01
3138,3138,15763.20751953125,15763.21
3139,3139,20000.107421875,20000.11
3140,3140,20000.107421875,20000.11
3141,3141,20000.107421875,20000.11
3142,3142,20000.107421875,20000.11
3143,3143,20000.107421875,20000.11
3144,3144,20000.107421875,20000.11
3145,3145,20000.107421875,20000.11
3146,3146,18375.707519531272,18375.71
3147,3147,15806.807617187513,15806.81
3148,3148,17431.207519531214,17431.21
3149,3149,20000.107421875,20000.11
3150,3150,20000.107421875,20000.11
3151,3151,20000.107421875,20000.11
3152,3152,20000.107421875,20000.11
3153,3153,20000.107421875,20000.11
3154,3154,20000.107421875,20000.11
3155,3155,20000.107421875,20000.11
3156,3156,20000.107421875,20000.11
3157,3157,20000.107421875,20000.11
3158,3158,20000.107421875,20000.11
3159,3159,20000.107421875,20000.11
3160,3160,20000.107421875,20000.11
3161,3161,20000.107421875,20000.11
3162,3162,20000.107421875,20000.11
3163,3163,20000.107421875,20000.11
3164,3164,20000.107421875,20000.11
3165,3165,20000.107421875,20000.11
3166,3166,20000.107421875,20000.11
3167,3167,20000.107421875,20000.11
3168,3168,2976.5077362060547,2976.51
3169,3169,3783.1077270507812,3783.11
3170,3170,3808.9077148437514,3808.91
3171,3171,585.4077606201172,585.41
3172,3172,587.0077667236328,587.01
3173,3173,600.0077667236328,600.01
3174,3174,6940.307891845692,6940.31
3175,3175,15988.908203124996,15988.91
3176,3176,13095.108093261719,13095.11
3177,3177,9562.90771484375,9562.91
3178,3178,6791.507705688486,6791.51
3179,3179,1947.1078186035156,1947.11
3180,3180,1327.30781555176,1327.31
3181,3181,2890.707824707023,2890.71
3182,3182,5605.707885742186,5605.71
3183,3183,3447.6078491210983,3447.61
3184,3184,653.607780456543,653.61
3185,3185,492.10774993896484,492.11
3186,3186,482.1077575683594,482.11
3187,3187,479.207763671875,479.21
3188,3188,453.8077697753906,453.81
3189,3189,1041.5078124999982,1041.51
3190,3190,1670.6078186035152,1670.61
3191,3191,1110.7077713012739,1110.71
3192,3192,464.80776214599626,464.81
3193,3193,415.1077728271486,415.11
3194,3194,632.807785034178,632.81
3195,3195,2029.4077911376871,2029.41
3196,3196,1895.9077758789153,1895.91
3197,3197,3339.3077697753715,3339.31
3198,3198,5565.007797241215,5565.01
3199,3199,3653.9078369140675,3653.91
3200,3200,3881.107925415039,3881.11
3201,3201,5474.007843017578,5474.01
3202,3202,5474.407653808594,5474.41
3203,3203,5430.607818603516,5430.61
3204,3204,7615.107818603516,7615.11
3205,3205,8408.90771484375,8408.91
3206,3206,6162.207824707031,6162.21
3207,3207,3878.707809448242,3878.71
3208,3208,1638.8077850341797,1638.81
3209,3209,6891.607727050781,6891.61
3210,3210,16438.607543945312,16438.61
3211,3211,19361.807617187507,19361.81
3212,3212,16485.607666015658,16485.61
3213,3213,13683.10754394532,13683.11
3214,3214,11708.60757446291,11708.61
3215,3215,10298.707580566406,10298.71
3216,3216,10623.907592773432,10623.91
3217,3217,15474.60751342767,15474.61
3218,3218,16962.60766601567,16962.61
3219,3219,9543.00784301764,9543.01
3220,3220,10271.807647705005,10271.81
3221,3221,16421.807617187485,16421.81
3222,3222,18730.507568359357,18730.51
3223,3223,20000.107421875,20000.11
3224,3224,20000.107421875,20000.11
3225,3225,20000.107421875,20000.11
3226,3226,20000.107421875,20000.11
3227,3227,20000.107421875,20000.11
3228,3228,20000.107421875,20000.11
3229,3229,20000.107421875,20000.11
3230,3230,20000.107421875,20000.11
3231,3231,20000.107421875,20000.11
3232,3232,20000.107421875,20000.11
3233,3233,20000.107421875,20000.11
3234,3234,20000.107421875,20000.11
3235,3235,20000.107421875,20000.11
3236,3236,20000.107421875,20000.11
3237,3237,20000.107421875,20000.11
3238,3238,20000.107421875,20000.11
3239,3239,20000.107421875,20000.11
3240,3240,537.4077758789062,537.41
3241,3241,3796.8077239990234,3796.81
3242,3242,3823.807723999025,3823.81
3243,3243,1836.0078277587884,1836.01
3244,3244,1836.3078155517578,1836.31
3245,3245,602.8077545166016,602.81
3246,3246,4834.507781982414,4834.51
3247,3247,9050.00798034668,9050.01
3248,3248,4847.607971191406,4847.61
3249,3249,6145.807708740234,6145.81
3250,3250,11598.8076171875,11598.81
3251,3251,11543.007629394531,11543.01
3252,3252,10928.80763244629,10928.81
3253,3253,7802.807754516611,7802.81
3254,3254,7437.007934570305,7437.01
3255,3255,5188.10787963868,5188.11
3256,3256,660.0077743530273,660.01
3257,3257,515.0077590942383,515.01
3258,3258,617.0077819824219,617.01
3259,3259,577.8077774047852,577.81
3260,3260,434.6077651977539,434.61
3261,3261,733.2077941894521,733.21
3262,3262,1152.00779724121,1152.01
3263,3263,963.8077774047874,963.81
3264,3264,548.6077728271491,548.61
3265,3265,427.70777130126976,427.71
3266,3266,2067.307769775379,2067.31
3267,3267,4600.907836914056,4600.91
3268,3268,3077.3078308105637,3077.31
3269,3269,5267.307830810514,5267.31
3270,3270,11972.90795898436,11972.91
3271,3271,12195.50793457032,12195.51
3272,3272,12626.907836914062,12626.91
3273,3273,12342.0078125,12342.01
3274,3274,9432.607666015625,9432.61
3275,3275,7167.107757568359,7167.11
3276,3276,5208.307861328125,5208.31
3277,3277,5071.207763671875,5071.21
3278,3278,4442.107833862305,4442.11
3279,3279,2484.7078247070312,2484.71
3280,3280,1021.5077972412109,1021.51
3281,3281,6961.3077392578125,6961.31
3282,3282,16438.607543945312,16438.61
3283,3283,19361.807617187504,19361.81
3284,3284,14591.307861328183,14591.31
3285,3285,6938.107818603567,6938.11
3286,3286,3034.207702636724,3034.21
3287,3287,1624.5077209472804,1624.51
3288,3288,2447.907806396458,2447.91
3289,3289,12149.107635497934,12149.11
3290,3290,18587.007568359397,18587.01
3291,3291,13736.307647705127,13736.31
3292,3292,9922.307647705084,9922.31
3293,3293,8667.207794189466,8667.21
3294,3294,13894.30764770499,13894.31
3295,3295,20000.107421875,20000.11
3296,3296,20000.107421875,20000.11
3297,3297,20000.107421875,20000.11
3298,3298,20000.107421875,20000.11
3299,3299,20000.107421875,20000.11
3300,3300,20000.107421875,20000.11
3301,3301,20000.107421875,20000.11
3302,3302,20000.107421875,20000.11
3303,3303,20000.107421875,20000.11
3304,3304,20000.107421875,20000.11
3305,3305,20000.107421875,20000.11
3306,3306,20000.107421875,20000.11
3307,3307,20000.107421875,20000.11
3308,3308,20000.107421875,20000.11
3309,3309,20000.107421875,20000.11
3310,3310,20000.107421875,20000.11
3311,3311,20000.107421875,20000.11
3312,3312,542.6077728271484,542.61
3313,3313,571.3077545166016,571.31
3314,3314,602.6077575683594,602.61
3315,3315,1853.7078247070306,1853.71
3316,3316,1846.2078094482422,1846.21
3317,3317,610.2077484130859,610.21
3318,3318,637.6077575683594,637.61
3319,3319,640.4077606201172,640.41
3320,3320,645.1077728271484,645.11
3321,3321,10327.307601928711,10327.31
3322,3322,20000.107421875,20000.11
3323,3323,20000.107421875,20000.11
3324,3324,18838.807617187504,18838.81
3325,3325,9221.307800293,9221.31
3326,3326,2398.007812499994,2398.01
3327,3327,2323.5077972412137,2323.51
3328,3328,570.2077560424805,570.21
3329,3329,613.607780456543,613.61
3330,3330,669.5078048706055,669.51
3331,3331,524.2077865600586,524.21
3332,3332,422.9077682495117,422.91
3333,3333,479.8077621459959,479.81
3334,3334,630.8077697753898,630.81
3335,3335,758.3077850341795,758.31
3336,3336,680.5077819824227,680.51
3337,3337,501.7077713012701,501.71
3338,3338,2161.507759094226,2161.51
3339,3339,3396.607818603519,3396.61
3340,3340,1834.0078125000075,1834.01
3341,3341,4170.10784912107,4170.11
3342,3342,10625.10803222654,10625.11
3343,3343,13236.307861328127,13236.31
3344,3344,12501.507568359375,12501.51
3345,3345,10934.5078125,10934.51
3346,3346,8366.707885742188,8366.71
3347,3347,5652.207733154297,5652.21
3348,3348,2615.707809448242,2615.71
3349,3349,976.1078033447266,976.11
3350,3350,957.3078002929688,957.31
3351,3351,1020.8078002929688,1020.81
3352,3352,5804.207611083984,5804.21
3353,3353,15267.707427978516,15267.71
3354,3354,20000.107421875,20000.11
3355,3355,17098.707519531272,17098.71
3356,3356,12286.40771484378,12286.41
3357,3357,10337.107696533203,10337.11
3358,3358,11325.707550048814,11325.71
3359,3359,11325.907562255874,11325.91
3360,3360,11824.107635498025,11824.11
3361,3361,16674.607543945265,16674.61
3362,3362,20000.107421875,20000.11
3363,3363,20000.107421875,20000.11
3364,3364,17081.707519531294,17081.71
3365,3365,9336.207794189522,9336.21
3366,3366,9953.907745361252,9953.91
3367,3367,17699.407470703092,17699.41
3368,3368,20000.107421875,20000.11
3369,3369,20000.107421875,20000.11
3370,3370,20000.107421875,20000.11
3371,3371,20000.107421875,20000.11
3372,3372,20000.107421875,20000.11
3373,3373,20000.107421875,20000.11
3374,3374,20000.107421875,20000.11
3375,3375,20000.107421875,20000.11
3376,3376,20000.107421875,20000.11
