,ids,precipitations,Precipitation
1594,1594,4.299999943668957e-06,4e-06
1595,1595,3.599999956804778e-06,4e-06
1596,1596,3.1999999947627663e-06,3e-06
1597,1597,2.3000000339832833e-06,2e-06
1598,1598,3.6000001131243988e-06,4e-06
1599,1599,7.000000124435539e-06,7e-06
1600,1600,6.4000000179476275e-06,6e-06
1601,1601,6.299999938619419e-06,6e-06
1602,1602,8.299999876726508e-06,8e-06
1603,1603,5.099999953017629e-06,5e-06
1604,1604,9.000000318337357e-07,1e-06
1605,1605,0.0,0.0
1606,1606,1.6000000186979263e-06,2e-06
1607,1607,7.100000061655108e-06,7e-06
1608,1608,2.6499999876248663e-05,2.6e-05
1609,1609,4.979999994247626e-05,5e-05
1610,1610,3.930000025320485e-05,3.9e-05
1611,1611,2.8400000019246034e-05,2.8e-05
1612,1612,4.4900000375490336e-05,4.5e-05
1613,1613,2.7300000510875697e-05,2.7e-05
1614,1614,3.000000106112246e-07,0.0
1615,1615,0.0,0.0
1616,1616,0.0,0.0
1617,1617,0.0,0.0
1618,1618,0.0,0.0
1619,1619,0.0,0.0
1620,1620,0.0,0.0
1621,1621,0.0,0.0
1622,1622,0.0,0.0
1623,1623,0.0,0.0
1624,1624,0.0,0.0
1625,1625,0.0,0.0
1626,1626,0.0,0.0
1627,1627,0.0,0.0
1628,1628,0.0,0.0
1629,1629,0.0,0.0
1630,1630,0.0,0.0
1631,1631,0.0,0.0
1632,1632,0.0,0.0
1633,1633,0.0,0.0
1634,1634,0.0,0.0
1635,1635,0.0,0.0
1636,1636,0.0,0.0
1637,1637,0.0,0.0
1638,1638,0.0,0.0
1639,1639,0.0,0.0
1640,1640,0.0,0.0
1641,1641,4.000000046744788e-07,0.0
1642,1642,5.000000058431098e-07,1e-06
1643,1643,2.0000000233724222e-07,0.0
1644,1644,1.0000000116862253e-07,0.0
1645,1645,0.0,0.0
1646,1646,0.0,0.0
1647,1647,2.0000000233721806e-07,0.0
1648,1648,8.000000022434961e-07,1e-06
1649,1649,5.999999999062766e-07,1e-06
1650,1650,1.0000000116859837e-07,0.0
1651,1651,1.5000000317399668e-06,2e-06
1652,1652,2.400000028046611e-06,2e-06
1653,1653,1.5000000104237073e-06,2e-06
1654,1654,5.000000129484647e-07,1e-06
1655,1655,0.0,0.0
1656,1656,1.3000000365081518e-06,1e-06
1657,1657,3.4000000397326177e-06,3e-06
1658,1658,3.7000000077113902e-06,4e-06
1659,1659,2.5999999877512887e-06,3e-06
1660,1660,3.9999999899010166e-06,4e-06
1661,1661,5.199999975502714e-06,5e-06
1662,1662,4.899999964891334e-06,5e-06
1663,1663,2.9999999924257065e-06,3e-06
1664,1664,3.19999998055207e-06,3e-06
1665,1665,4.9999999305326354e-06,5e-06
1666,1666,3.6999999579732187e-06,4e-06
1667,1667,1.8000000210348176e-06,2e-06
1668,1668,1.4000000234659409e-06,1e-06
1669,1669,3.0999999296457475e-06,3e-06
1670,1670,6.999999939694331e-06,7e-06
1671,1671,8.400000069741373e-06,8e-06
1672,1672,6.000000041694807e-06,6e-06
1673,1673,8.599999830494334e-06,9e-06
1674,1674,1.06999998479297e-05,1.1e-05
1675,1675,4.800000013460726e-06,5e-06
1676,1676,5.000000129484647e-07,1e-06
1677,1677,2.000000023372415e-07,0.0
1678,1678,8.399999799735805e-06,8e-06
1679,1679,1.549999990402368e-05,1.5e-05
1680,1680,1.0500000065860553e-05,1.1e-05
1681,1681,1.7999999876393834e-05,1.8e-05
1682,1682,1.9399999985125082e-05,1.9e-05
1683,1683,1.8700000111947714e-05,1.9e-05
1684,1684,2.399999993940488e-05,2.4e-05
1685,1685,9.899999895423698e-06,1e-05
1686,1686,0.0,0.0
1687,1687,0.0,0.0
1688,1688,0.0,0.0
1689,1689,0.0,0.0
1690,1690,0.0,0.0
1691,1691,0.0,0.0
1692,1692,0.0,0.0
1693,1693,0.0,0.0
1694,1694,1.0000000116862111e-07,0.0
1695,1695,4.000000117799118e-07,0.0
1696,1696,3.000000106112907e-07,0.0
1697,1697,0.0,0.0
1698,1698,0.0,0.0
1699,1699,0.0,0.0
1700,1700,0.0,0.0
1701,1701,0.0,0.0
1702,1702,0.0,0.0
1703,1703,0.0,0.0
1704,1704,0.0,0.0
1705,1705,0.0,0.0
1706,1706,0.0,0.0
1707,1707,0.0,0.0
1708,1708,0.0,0.0
1709,1709,0.0,0.0
1710,1710,0.0,0.0
1711,1711,0.0,0.0
1712,1712,0.0,0.0
1713,1713,1.499999967791213e-06,1e-06
1714,1714,5.599999958861221e-06,6e-06
1715,1715,6.800000008411936e-06,7e-06
1716,1716,3.0000000279532173e-06,3e-06
1717,1717,5.000000129485343e-07,1e-06
1718,1718,2.0000000233724505e-07,0.0
1719,1719,7.000000223911748e-07,1e-06
1720,1720,1.90000000799281e-06,2e-06
1721,1721,1.2999999867702515e-06,1e-06
1722,1722,1.0000000116862111e-07,0.0
1723,1723,7.000000223910661e-07,1e-06
1724,1724,1.9000000079926965e-06,2e-06
1725,1725,2.0000000091614083e-06,2e-06
1726,1726,8.000000235597781e-07,1e-06
1727,1727,1.0000000116862111e-07,0.0
1728,1728,7.000000081802568e-07,1e-06
1729,1729,1.9000000222035284e-06,2e-06
1730,1730,2.8000000042992956e-06,3e-06
1731,1731,2.8000000042993862e-06,3e-06
1732,1732,5.80000005356867e-06,6e-06
1733,1733,7.4000000722663806e-06,7e-06
1734,1734,4.600000011123442e-06,5e-06
1735,1735,1.999999973634113e-06,2e-06
1736,1736,2.5999999948566708e-06,3e-06
1737,1737,3.899999967416114e-06,4e-06
1738,1738,2.7999999829831965e-06,3e-06
1739,1739,1.8000000210351346e-06,2e-06
1740,1740,2.400000006730486e-06,2e-06
1741,1741,4.59999989743655e-06,5e-06
1742,1742,6.099999836805785e-06,6e-06
1743,1743,5.39999990678532e-06,5e-06
1744,1744,7.799999821145593e-06,8e-06
1745,1745,1.3499999909072778e-05,1.3e-05
1746,1746,1.1400000062167191e-05,1.1e-05
1747,1747,3.500000005374034e-06,4e-06
1748,1748,1.500000010423844e-06,2e-06
1749,1749,4.700000047819712e-06,5e-06
1750,1750,1.429999981894528e-05,1.4e-05
1751,1751,1.9399999928281968e-05,1.9e-05
1752,1752,9.5000001252288e-06,1e-05
1753,1753,3.119999983170123e-05,3.1e-05
1754,1754,3.6400000055894576e-05,3.6e-05
1755,1755,1.4100000328199098e-05,1.4e-05
1756,1756,1.1900000117747908e-05,1.2e-05
1757,1757,3.999999989900817e-06,4e-06
1758,1758,0.0,0.0
1759,1759,0.0,0.0
1760,1760,0.0,0.0
1761,1761,0.0,0.0
1762,1762,0.0,0.0
1763,1763,0.0,0.0
1764,1764,0.0,0.0
1765,1765,0.0,0.0
1766,1766,4.0000001177988904e-07,0.0
1767,1767,8.000000235597325e-07,1e-06
1768,1768,4.000000117798436e-07,0.0
1769,1769,0.0,0.0
1770,1770,0.0,0.0
1771,1771,0.0,0.0
1772,1772,0.0,0.0
1773,1773,0.0,0.0
1774,1774,0.0,0.0
1775,1775,0.0,0.0
1776,1776,0.0,0.0
1777,1777,0.0,0.0
1778,1778,0.0,0.0
1779,1779,0.0,0.0
1780,1780,0.0,0.0
1781,1781,0.0,0.0
1782,1782,0.0,0.0
1783,1783,0.0,0.0
1784,1784,0.0,0.0
1785,1785,1.0999999631165748e-06,1e-06
1786,1786,5.299999955354305e-06,5e-06
1787,1787,6.900000009579104e-06,7e-06
1788,1788,6.599999927914341e-06,7e-06
1789,1789,5.899999862891165e-06,6e-06
1790,1790,1.9999999523181313e-06,2e-06
1791,1791,2.1000000742788833e-06,2e-06
1792,1792,3.300000059880483e-06,3e-06
1793,1793,1.2999999867701831e-06,1e-06
1794,1794,1.0000000116859837e-07,0.0
1795,1795,1.0000000116859837e-07,0.0
1796,1796,1.4000000092550862e-06,1e-06
1797,1797,2.6000000161729986e-06,3e-06
1798,1798,1.5000000104237529e-06,2e-06
1799,1799,5.000000058430828e-07,1e-06
1800,1800,8.000000164543281e-07,1e-06
1801,1801,1.900000022203642e-06,2e-06
1802,1802,3.899999967416272e-06,4e-06
1803,1803,4.899999964891538e-06,5e-06
1804,1804,6.900000016685192e-06,7e-06
1805,1805,6.70000002855867e-06,7e-06
1806,1806,2.9000000267841108e-06,3e-06
1807,1807,1.5999999973815187e-06,2e-06
1808,1808,3.3000000385642464e-06,3e-06
1809,1809,3.7000000077113665e-06,4e-06
1810,1810,2.599999987751153e-06,3e-06
1811,1811,2.600000016172929e-06,3e-06
1812,1812,2.5999999948566043e-06,3e-06
1813,1813,2.199999975971241e-06,2e-06
1814,1814,4.300000071566596e-06,4e-06
1815,1815,9.900000293328758e-06,1e-05
1816,1816,1.6900000105125253e-05,1.7e-05
1817,1817,1.780000002327149e-05,1.8e-05
1818,1818,9.500000089701472e-06,1e-05
1819,1819,1.9999999736342033e-06,2e-06
1820,1820,3.899999946099944e-06,4e-06
1821,1821,8.099999945443311e-06,8e-06
1822,1822,8.900000011635015e-06,9e-06
1823,1823,1.0599999995974317e-05,1.1e-05
1824,1824,8.100000002286735e-06,8e-06
1825,1825,3.3199999904807145e-05,3.3e-05
1826,1826,3.760000004149096e-05,3.8e-05
1827,1827,9.900000264905575e-06,1e-05
1828,1828,4.900000163842904e-06,5e-06
1829,1829,1.5000000530561912e-06,2e-06
1830,1830,0.0,0.0
1831,1831,0.0,0.0
1832,1832,0.0,0.0
1833,1833,0.0,0.0
1834,1834,0.0,0.0
1835,1835,0.0,0.0
1836,1836,0.0,0.0
1837,1837,0.0,0.0
1838,1838,3.000000106112225e-07,0.0
1839,1839,4.0000001177982085e-07,0.0
1840,1840,1.0000000116859837e-07,0.0
1841,1841,0.0,0.0
1842,1842,0.0,0.0
1843,1843,0.0,0.0
1844,1844,0.0,0.0
1845,1845,0.0,0.0
1846,1846,0.0,0.0
1847,1847,0.0,0.0
1848,1848,0.0,0.0
1849,1849,0.0,0.0
1850,1850,0.0,0.0
1851,1851,0.0,0.0
1852,1852,0.0,0.0
1853,1853,0.0,0.0
1854,1854,0.0,0.0
1855,1855,0.0,0.0
1856,1856,0.0,0.0
1857,1857,0.0,0.0
1858,1858,3.000000035058136e-07,0.0
1859,1859,1.000000025896992e-06,1e-06
1860,1860,4.399999923520753e-06,4e-06
1861,1861,5.49999985111014e-06,5e-06
1862,1862,1.7999999499805228e-06,2e-06
1863,1863,1.8000000636673904e-06,2e-06
1864,1864,2.400000063573589e-06,2e-06
1865,1865,5.999999999061856e-07,1e-06
1866,1866,0.0,0.0
1867,1867,0.0,0.0
1868,1868,7.000000223910661e-07,1e-06
1869,1869,1.5000000104235938e-06,2e-06
1870,1870,1.300000000981015e-06,1e-06
1871,1871,9.000000176229264e-07,1e-06
1872,1872,9.000000247283368e-07,1e-06
1873,1873,1.999999987845035e-06,2e-06
1874,1874,3.899999938994273e-06,4e-06
1875,1875,4.799999970828026e-06,5e-06
1876,1876,5.60000000859867e-06,6e-06
1877,1877,4.0000000041117705e-06,4e-06
1878,1878,1.400000016360526e-06,1e-06
1879,1879,3.0000000208474926e-06,3e-06
1880,1880,4.200000063292453e-06,4e-06
1881,1881,2.000000051793836e-06,2e-06
1882,1882,7.00000015285656e-07,1e-06
1883,1883,1.0999999986437995e-06,1e-06
1884,1884,9.999999903697834e-07,1e-06
1885,1885,1.7000000127609963e-06,2e-06
1886,1886,6.500000111486831e-06,7e-06
1887,1887,1.570000017636626e-05,1.6e-05
1888,1888,2.089999998133847e-05,2.1e-05
1889,1889,1.53999999383812e-05,1.5e-05
1890,1890,7.199999970453019e-06,7e-06
1891,1891,2.299999941612913e-06,2e-06
1892,1892,3.0999999509616543e-06,3e-06
1893,1893,7.299999879251116e-06,7e-06
1894,1894,9.99999997475283e-06,1e-05
1895,1895,1.52999998590536e-05,1.5e-05
1896,1896,1.74999997852871e-05,1.7e-05
1897,1897,2.570000015111924e-05,2.6e-05
1898,1898,2.2700000045006685e-05,2.3e-05
1899,1899,5.299999870089938e-06,5e-06
1900,1900,1.3000000222973477e-06,1e-06
1901,1901,7.000000152857061e-07,1e-06
1902,1902,0.0,0.0
1903,1903,0.0,0.0
1904,1904,0.0,0.0
1905,1905,0.0,0.0
1906,1906,0.0,0.0
1907,1907,0.0,0.0
1908,1908,0.0,0.0
1909,1909,0.0,0.0
1910,1910,0.0,0.0
1911,1911,4.800000169780378e-06,5e-06
1912,1912,1.1000000085915133e-05,1.1e-05
1913,1913,6.1999999161347545e-06,6e-06
1914,1914,0.0,0.0
1915,1915,0.0,0.0
1916,1916,0.0,0.0
1917,1917,0.0,0.0
1918,1918,0.0,0.0
1919,1919,0.0,0.0
1920,1920,0.0,0.0
1921,1921,0.0,0.0
1922,1922,0.0,0.0
1923,1923,0.0,0.0
1924,1924,0.0,0.0
1925,1925,0.0,0.0
1926,1926,0.0,0.0
1927,1927,0.0,0.0
1928,1928,1.00000001168614e-07,0.0
1929,1929,2.0000000233723084e-07,0.0
1930,1930,5.000000129484888e-07,1e-06
1931,1931,3.3000000385641943e-06,3e-06
1932,1932,3.1000000291216098e-06,3e-06
1933,1933,2.0000000233722232e-07,0.0
1934,1934,0.0,0.0
1935,1935,3.000000106112374e-07,0.0
1936,1936,4.000000117798436e-07,0.0
1937,1937,1.0000000116860406e-07,0.0
1938,1938,0.0,0.0
1939,1939,0.0,0.0
1940,1940,1.0000000116860406e-07,0.0
1941,1941,2.0000000233720813e-07,0.0
1942,1942,7.000000223911172e-07,1e-06
1943,1943,2.1000000316462946e-06,2e-06
1944,1944,8.000000235597327e-07,1e-06
1945,1945,1.5000000104237188e-06,2e-06
1946,1946,3.300000031458694e-06,3e-06
1947,1947,5.000000015797923e-06,5e-06
1948,1948,5.900000019209983e-06,6e-06
1949,1949,3.4000000397327334e-06,3e-06
1950,1950,1.4000000163605358e-06,1e-06
1951,1951,2.700000024447035e-06,3e-06
1952,1952,2.2000000257094143e-06,2e-06
1953,1953,4.0000000467443897e-07,0.0
1954,1954,2.0000000233721914e-07,0.0
1955,1955,8.000000022434491e-07,1e-06
1956,1956,1.5000000104237177e-06,2e-06
1957,1957,2.9000000054679693e-06,3e-06
1958,1958,6.600000006073959e-06,7e-06
1959,1959,1.3699999726668459e-05,1.4e-05
1960,1960,1.6699999605407356e-05,1.7e-05
1961,1961,1.1599999993450183e-05,1.2e-05
1962,1962,5.300000069041744e-06,5e-06
1963,1963,1.4999999677911546e-06,1e-06
1964,1964,8.000000235597327e-07,1e-06
1965,1965,1.0899999779212488e-05,1.1e-05
1966,1966,2.4799999664537575e-05,2.5e-05
1967,1967,3.149999929519252e-05,3.1e-05
1968,1968,3.0599999263358795e-05,3.1e-05
1969,1969,3.210000022590972e-05,3.2e-05
1970,1970,3.0299999934868585e-05,3e-05
1971,1971,1.2999999583485152e-05,1.3e-05
1972,1972,1.9000000150981613e-06,2e-06
1973,1973,7.000000152857005e-07,1e-06
1974,1974,0.0,0.0
1975,1975,0.0,0.0
1976,1976,0.0,0.0
1977,1977,0.0,0.0
1978,1978,0.0,0.0
1979,1979,0.0,0.0
1980,1980,0.0,0.0
1981,1981,0.0,0.0
1982,1982,0.0,0.0
1983,1983,4.800000169780105e-06,5e-06
1984,1984,1.1000000085914508e-05,1.1e-05
1985,1985,6.199999916134402e-06,6e-06
1986,1986,0.0,0.0
1987,1987,0.0,0.0
1988,1988,0.0,0.0
1989,1989,0.0,0.0
1990,1990,0.0,0.0
1991,1991,0.0,0.0
1992,1992,0.0,0.0
1993,1993,0.0,0.0
1994,1994,0.0,0.0
1995,1995,0.0,0.0
1996,1996,1.0000000116860833e-07,0.0
1997,1997,4.0000001177986347e-07,0.0
1998,1998,3.0000001061126087e-07,0.0
1999,1999,0.0,0.0
2000,2000,1.0000000116860833e-07,0.0
2001,2001,2.0000000233721948e-07,0.0
2002,2002,4.0000001177986347e-07,0.0
2003,2003,2.60000001617297e-06,3e-06
2004,2004,2.400000006730383e-06,2e-06
2005,2005,1.0000000116861116e-07,0.0
2006,2006,0.0,0.0
2007,2007,0.0,0.0
2008,2008,0.0,0.0
2009,2009,0.0,0.0
2010,2010,0.0,0.0
2011,2011,0.0,0.0
2012,2012,1.0999999631167157e-06,1e-06
2013,2013,4.900000021734741e-06,5e-06
2014,2014,6.800000164730591e-06,7e-06
2015,2015,5.200000089189416e-06,5e-06
2016,2016,9.000000247283424e-07,1e-06
2017,2017,1.5000000317400008e-06,2e-06
2018,2018,3.8000000017746056e-06,4e-06
2019,2019,6.099999950492928e-06,6e-06
2020,2020,6.299999995462713e-06,6e-06
2021,2021,4.200000034870756e-06,4e-06
2022,2022,2.20000001149856e-06,2e-06
2023,2023,1.1000000057492804e-06,1e-06
2024,2024,2.0000000233721948e-07,0.0
2025,2025,2.0000000233721948e-07,0.0
2026,2026,5.000000058430485e-07,1e-06
2027,2027,1.3000000009810694e-06,1e-06
2028,2028,2.1000000174353772e-06,2e-06
2029,2029,1.9000000079927314e-06,2e-06
2030,2030,5.399999999156066e-06,5e-06
2031,2031,1.2299999752940487e-05,1.2e-05
2032,2032,1.359999987471383e-05,1.4e-05
2033,2033,9.00000020465086e-06,9e-06
2034,2034,3.600000084702515e-06,4e-06
2035,2035,7.000000152856956e-07,1e-06
2036,2036,1.5000000104237188e-06,2e-06
2037,2037,1.5699999607932066e-05,1.6e-05
2038,2038,3.0199999400792866e-05,3e-05
2039,2039,3.30999996549508e-05,3.3e-05
2040,2040,2.8399999791872735e-05,2.8e-05
2041,2041,2.549999999246208e-05,2.5e-05
2042,2042,2.749999976003893e-05,2.7e-05
2043,2043,1.4299999705258498e-05,1.4e-05
2044,2044,1.6000000115923344e-06,2e-06
2045,2045,4.000000117798692e-07,0.0
2046,2046,0.0,0.0
2047,2047,0.0,0.0
2048,2048,0.0,0.0
2049,2049,0.0,0.0
2050,2050,0.0,0.0
2051,2051,0.0,0.0
2052,2052,0.0,0.0
2053,2053,0.0,0.0
2054,2054,0.0,0.0
2055,2055,0.0,0.0
2056,2056,3.000000106112566e-07,0.0
2057,2057,3.000000106112566e-07,0.0
2058,2058,0.0,0.0
2059,2059,0.0,0.0
2060,2060,0.0,0.0
2061,2061,0.0,0.0
2062,2062,0.0,0.0
2063,2063,0.0,0.0
2064,2064,0.0,0.0
2065,2065,0.0,0.0
2066,2066,0.0,0.0
2067,2067,0.0,0.0
2068,2068,9.00000010517475e-07,1e-06
2069,2069,2.599999994856705e-06,3e-06
2070,2070,1.8999999866764697e-06,2e-06
2071,2071,2.0000000233722232e-07,0.0
2072,2072,0.0,0.0
2073,2073,0.0,0.0
2074,2074,1.0000000116860833e-07,0.0
2075,2075,1.0999999986438397e-06,1e-06
2076,2076,1.0999999986438652e-06,1e-06
2077,2077,1.0000000116861116e-07,0.0
2078,2078,0.0,0.0
2079,2079,0.0,0.0
2080,2080,0.0,0.0
2081,2081,0.0,0.0
2082,2082,2.0000000233721948e-07,0.0
2083,2083,7.699999812871283e-06,8e-06
2084,2084,4.4899999693370773e-05,4.5e-05
2085,2085,4.9500000386615284e-05,5e-05
2086,2086,1.6600000549260585e-05,1.7e-05
2087,2087,5.500000021640972e-06,6e-06
2088,2088,1.1000000341709892e-06,1e-06
2089,2089,1.300000022297354e-06,1e-06
2090,2090,2.499999951055542e-06,2e-06
2091,2091,3.999999933057552e-06,4e-06
2092,2092,4.899999964891322e-06,5e-06
2093,2093,4.399999966153701e-06,4e-06
2094,2094,2.2999999913508894e-06,2e-06
2095,2095,8.000000093488783e-07,1e-06
2096,2096,6.000000070116585e-07,1e-06
2097,2097,7.000000081802682e-07,1e-06
2098,2098,4.000000046744393e-07,0.0
2099,2099,5.999999999062296e-07,1e-06
2100,2100,8.000000093488787e-07,1e-06
2101,2101,6.000000141170858e-07,1e-06
2102,2102,4.900000014629298e-06,5e-06
2103,2103,9.499999919171387e-06,9e-06
2104,2104,8.199999967928306e-06,8e-06
2105,2105,5.400000077315781e-06,5e-06
2106,2106,2.8000000327210728e-06,3e-06
2107,2107,1.700000026971793e-06,2e-06
2108,2108,4.0000000041118255e-06,4e-06
2109,2109,1.5099999814083245e-05,1.5e-05
2110,2110,2.2099999796409992e-05,2.2e-05
2111,2111,2.0900000208712293e-05,2.1e-05
2112,2112,1.900000006571647e-05,1.9e-05
2113,2113,2.8200000087963336e-05,2.8e-05
2114,2114,3.470000046945647e-05,3.5e-05
2115,2115,1.4800000215586908e-05,1.5e-05
2116,2116,4.0000000467443897e-07,0.0
2117,2117,2.0000000233722091e-07,0.0
2118,2118,0.0,0.0
2119,2119,0.0,0.0
2120,2120,0.0,0.0
2121,2121,0.0,0.0
2122,2122,0.0,0.0
2123,2123,0.0,0.0
2124,2124,0.0,0.0
2125,2125,0.0,0.0
2126,2126,0.0,0.0
2127,2127,0.0,0.0
2128,2128,3.000000106112566e-07,0.0
2129,2129,3.000000106112566e-07,0.0
2130,2130,0.0,0.0
2131,2131,0.0,0.0
2132,2132,0.0,0.0
2133,2133,0.0,0.0
2134,2134,0.0,0.0
2135,2135,0.0,0.0
2136,2136,0.0,0.0
2137,2137,0.0,0.0
2138,2138,0.0,0.0
2139,2139,0.0,0.0
2140,2140,3.899999967416024e-06,4e-06
2141,2141,6.099999950492954e-06,6e-06
2142,2142,2.399999985414098e-06,2e-06
2143,2143,2.0000000233722232e-07,0.0
2144,2144,2.0000000233721665e-07,0.0
2145,2145,2.0000000233722232e-07,0.0
2146,2146,2.0000000233721665e-07,0.0
2147,2147,1.8000000210349555e-06,2e-06
2148,2148,2.4000000067303628e-06,2e-06
2149,2149,7.999999880326072e-07,1e-06
2150,2150,0.0,0.0
2151,2151,2.0000000233721806e-07,0.0
2152,2152,2.0000000233721948e-07,0.0
2153,2153,0.0,0.0
2154,2154,4.19999999223819e-06,4e-06
2155,2155,5.810000023132034e-05,5.8e-05
2156,2156,0.0001201999994009384,0.00012
2157,2157,7.659999960196728e-05,7.7e-05
2158,2158,1.2500000394766175e-05,1.3e-05
2159,2159,3.999999940162979e-06,4e-06
2160,2160,1.4000000447822458e-06,1e-06
2161,2161,1.0000000258969521e-06,1e-06
2162,2162,2.0999999748028127e-06,2e-06
2163,2163,2.999999992425728e-06,3e-06
2164,2164,3.2000000089738023e-06,3e-06
2165,2165,2.5999999664350084e-06,3e-06
2166,2166,9.999999903698164e-07,1e-06
2167,2167,6.000000070116582e-07,1e-06
2168,2168,1.200000014023317e-06,1e-06
2169,2169,9.000000105174877e-07,1e-06
2170,2170,1.0000000116860991e-07,0.0
2171,2171,0.0,0.0
2172,2172,0.0,0.0
2173,2173,6.000000070116563e-07,1e-06
2174,2174,3.999999975690106e-06,4e-06
2175,2175,5.0999999814393985e-06,5e-06
2176,2176,3.399999997100167e-06,3e-06
2177,2177,4.2999999436688086e-06,4e-06
2178,2178,3.7999999733528966e-06,4e-06
2179,2179,2.500000022109816e-06,3e-06
2180,2180,3.6000000136482413e-06,4e-06
2181,2181,7.799999991675567e-06,8e-06
2182,2182,1.0700000018459835e-05,1.1e-05
2183,2183,1.699999984339224e-05,1.7e-05
2184,2184,2.2899999748915437e-05,2.3e-05
2185,2185,3.62999999197199e-05,3.6e-05
2186,2186,5.1400000302237445e-05,5.1e-05
2187,2187,2.6300000321555407e-05,2.6e-05
2188,2188,3.000000035058285e-07,0.0
2189,2189,2.0000000233722091e-07,0.0
2190,2190,0.0,0.0
2191,2191,0.0,0.0
2192,2192,0.0,0.0
2193,2193,0.0,0.0
2194,2194,0.0,0.0
2195,2195,0.0,0.0
2196,2196,0.0,0.0
2197,2197,0.0,0.0
2198,2198,0.0,0.0
2199,2199,0.0,0.0
2200,2200,0.0,0.0
2201,2201,0.0,0.0
2202,2202,0.0,0.0
2203,2203,0.0,0.0
2204,2204,0.0,0.0
2205,2205,0.0,0.0
2206,2206,0.0,0.0
2207,2207,0.0,0.0
2208,2208,0.0,0.0
2209,2209,4.999999987376143e-07,0.0
2210,2210,1.899999972465581e-06,2e-06
2211,2211,1.5999999760652089e-06,2e-06
2212,2212,5.499999886637779e-06,5e-06
2213,2213,6.299999895986792e-06,6e-06
2214,2214,1.0000000116861116e-06,1e-06
2215,2215,0.0,0.0
2216,2216,3.00000003505825e-07,0.0
2217,2217,3.0000000350583346e-07,0.0
2218,2218,1.0000000116860833e-07,0.0
2219,2219,8.000000235597241e-07,1e-06
2220,2220,2.4000000067303378e-06,2e-06
2221,2221,1.8999999866764697e-06,2e-06
2222,2222,2.0000000233722232e-07,0.0
2223,2223,2.5699999540051797e-05,2.6e-05
2224,2224,4.009999913989759e-05,4e-05
2225,2225,1.559999964229064e-05,1.6e-05
2226,2226,9.800000043469481e-06,1e-05
2227,2227,6.300000040937448e-05,6.3e-05
2228,2228,8.469999966109754e-05,8.5e-05
2229,2229,3.329999924517324e-05,3.3e-05
2230,2230,4.90000005015645e-06,5e-06
2231,2231,4.6000000395451934e-06,5e-06
2232,2232,1.5000000459508556e-06,2e-06
2233,2233,7.000000152856956e-07,1e-06
2234,2234,1.4999999891074365e-06,1e-06
2235,2235,1.7999999997186933e-06,2e-06
2236,2236,1.1000000270655619e-06,1e-06
2237,2237,7.000000081802683e-07,1e-06
2238,2238,1.3999999666225436e-06,1e-06
2239,2239,3.099999915434636e-06,3e-06
2240,2240,3.299999931982711e-06,3e-06
2241,2241,1.4999999820020093e-06,1e-06
2242,2242,3.000000035058294e-07,0.0
2243,2243,4.0000001177986564e-07,0.0
2244,2244,1.3999999737279695e-06,1e-06
2245,2245,2.8999999415191243e-06,3e-06
2246,2246,3.899999938994369e-06,4e-06
2247,2247,2.4999999652664007e-06,2e-06
2248,2248,2.4000000564683432e-06,2e-06
2249,2249,4.9000000785781594e-06,5e-06
2250,2250,4.100000040807572e-06,4e-06
2251,2251,1.7000000127609383e-06,2e-06
2252,2252,2.9999999355823093e-06,3e-06
2253,2253,1.2099999764814103e-05,1.2e-05
2254,2254,1.8699999770888098e-05,1.9e-05
2255,2255,2.3499999997511585e-05,2.3e-05
2256,2256,2.570000015111875e-05,2.6e-05
2257,2257,4.5600000248668786e-05,4.6e-05
2258,2258,8.259999867732393e-05,8.3e-05
2259,2259,4.869999853696106e-05,4.9e-05
2260,2260,9.000000176229143e-07,1e-06
2261,2261,6.000000070116613e-07,1e-06
2262,2262,1.0000000116861046e-07,0.0
2263,2263,0.0,0.0
2264,2264,0.0,0.0
2265,2265,0.0,0.0
2266,2266,0.0,0.0
2267,2267,0.0,0.0
2268,2268,1.0000000116860974e-07,0.0
2269,2269,5.000000058430487e-07,1e-06
2270,2270,4.0000000467443897e-07,0.0
2271,2271,0.0,0.0
2272,2272,0.0,0.0
2273,2273,0.0,0.0
2274,2274,2.0000000233721948e-07,0.0
2275,2275,1.2999999654539288e-06,1e-06
2276,2276,4.100000069229254e-06,4e-06
2277,2277,3.0000001061126086e-06,3e-06
2278,2278,0.0,0.0
2279,2279,0.0,0.0
2280,2280,0.0,0.0
2281,2281,1.3999999737279523e-06,1e-06
2282,2282,1.0299999757989901e-05,1e-05
2283,2283,1.1599999723444031e-05,1.2e-05
2284,2284,6.199999873501826e-06,6e-06
2285,2285,4.399999923521173e-06,4e-06
2286,2286,9.999999903698268e-07,1e-06
2287,2287,1.400000009255092e-06,1e-06
2288,2288,1.9000000079927401e-06,2e-06
2289,2289,5.999999999062396e-07,1e-06
2290,2290,2.0000000233721665e-07,0.0
2291,2291,2.700000088395849e-06,3e-06
2292,2292,4.600000046650627e-06,5e-06
2293,2293,2.299999962929205e-06,2e-06
2294,2294,2.0000000233722232e-07,0.0
2295,2295,3.1499999749939665e-05,3.1e-05
2296,2296,5.139999939274276e-05,5.1e-05
2297,2297,7.159999859140953e-05,7.2e-05
2298,2298,6.269999903452117e-05,6.3e-05
2299,2299,1.9800000075065327e-05,2e-05
2300,2300,9.900000009110954e-06,1e-05
