,ids,cloud_covers,Coverage Percent
1723,1723,64.82500028610121,64.83
1724,1724,46.47500133514446,46.48
1725,1725,11.250000238418732,11.25
1726,1726,4.250000024214483,4.25
1727,1727,1.5249999556691962,1.52
1728,1728,61.125000953673734,61.13
1729,1729,93.075000762939,93.08
1730,1730,100.0,100.0
1731,1731,100.0,100.0
1732,1732,100.0,100.0
1733,1733,100.0,100.0
1734,1734,100.0,100.0
1735,1735,100.0,100.0
1736,1736,99.97500038146973,99.98
1737,1737,99.97500038146973,99.98
1738,1738,100.0,100.0
1739,1739,100.0,100.0
1740,1740,100.0,100.0
1741,1741,99.97500038146973,99.98
1742,1742,96.17500114440875,96.18
1743,1743,96.20000076293901,96.2
1744,1744,100.0,100.0
1745,1745,100.0,100.0
1746,1746,99.2000007629394,99.2
1747,1747,88.32500076293968,88.33
1748,1748,65.94999980926545,65.95
1749,1749,58.449999809264646,58.45
1750,1750,67.74999904632594,67.75
1751,1751,54.049999237061506,54.05
1752,1752,48.07500076294092,48.08
1753,1753,45.77500033378911,45.78
1754,1754,30.59999990463526,30.6
1755,1755,35.949999570848014,35.95
1756,1756,42.324999809264106,42.32
1757,1757,29.725000381468718,29.73
1758,1758,13.424999952316593,13.42
1759,1759,7.749999880790805,7.75
1760,1760,5.199999928474444,5.2
1761,1761,4.075000047683702,4.08
1762,1762,2.4000000655651377,2.4
1763,1763,1.0000000149012238,1.0
1764,1764,0.6249999925494109,0.62
1765,1765,2.3749999478459216,2.37
1766,1766,4.424999952316298,4.42
1767,1767,5.0,5.0
1768,1768,3.92499999701989,3.92
1769,1769,3.200000032782748,3.2
1770,1770,3.0250000655651004,3.03
1771,1771,3.424999982118506,3.42
1772,1772,3.4499998986721963,3.45
1773,1773,1.2749999463559316,1.27
1774,1774,0.0,0.0
1775,1775,0.0,0.0
1776,1776,0.0,0.0
1777,1777,0.0,0.0
1778,1778,0.0,0.0
1779,1779,0.0,0.0
1780,1780,0.0,0.0
1781,1781,0.0,0.0
1782,1782,0.0,0.0
1783,1783,0.0,0.0
1784,1784,0.0,0.0
1785,1785,2.2499999999997122,2.25
1786,1786,2.9499999880787575,2.95
1787,1787,1.7249999642370124,1.72
1788,1788,6.600000023841368,6.6
1789,1789,19.075000524521045,19.08
1790,1790,18.05000042915441,18.05
1791,1791,12.200000047684211,12.2
1792,1792,20.275000095366916,20.28
1793,1793,38.6500005722037,38.65
1794,1794,38.800000667571815,38.8
1795,1795,51.92500162124595,51.93
1796,1796,51.57500123977677,51.58
1797,1797,17.199999809265663,17.2
1798,1798,6.350000023842,6.35
1799,1799,3.099999904632597,3.1
1800,1800,54.82499980926501,54.82
1801,1801,87.22500038146953,87.23
1802,1802,99.82500076293942,99.83
1803,1803,100.0,100.0
1804,1804,100.0,100.0
1805,1805,100.0,100.0
1806,1806,99.35000038146966,99.35
1807,1807,99.17500114440908,99.18
1808,1808,99.82500076293942,99.83
1809,1809,98.02499961853005,98.02
1810,1810,98.02499961853005,98.02
1811,1811,99.97500038146973,99.98
1812,1812,99.55000114440912,99.55
1813,1813,96.07500076293903,96.08
1814,1814,92.30000114440918,92.3
1815,1815,95.80000114440956,95.8
1816,1816,100.0,100.0
1817,1817,100.0,100.0
1818,1818,97.92500114440911,97.93
1819,1819,87.0750007629391,87.08
1820,1820,70.324998855591,70.32
1821,1821,67.19999885559228,67.2
1822,1822,74.62499809265185,74.62
1823,1823,62.27499866485617,62.27
1824,1824,68.97500133514471,68.98
1825,1825,84.62500095367577,84.63
1826,1826,76.79999923706312,76.8
1827,1827,71.47499942779798,71.47
1828,1828,56.8250007629422,56.83
1829,1829,52.37500047684078,52.38
1830,1830,56.47500014305578,56.48
1831,1831,52.250000000004974,52.25
1832,1832,43.44999957085089,43.45
1833,1833,31.45000040531471,31.45
1834,1834,16.500000476838732,16.5
1835,1835,3.825000062585136,3.83
1836,1836,0.7499999925494422,0.75
1837,1837,1.2499999776481445,1.25
1838,1838,3.499999999999881,3.5
1839,1839,4.850000023841841,4.85
1840,1840,4.9500000476837105,4.95
1841,1841,4.850000143051142,4.85
1842,1842,2.8250001072883464,2.83
1843,1843,2.050000011920858,2.05
1844,1844,3.7749999761580924,3.77
1845,1845,2.2999999821186576,2.3
1846,1846,0.15000000596048366,0.15
1847,1847,0.0,0.0
1848,1848,0.0,0.0
1849,1849,0.0,0.0
1850,1850,0.0,0.0
1851,1851,0.0,0.0
1852,1852,0.0,0.0
1853,1853,0.20000000298025214,0.2
1854,1854,0.2000000029802578,0.2
1855,1855,0.6000000238419175,0.6
1856,1856,3.3000000715259192,3.3
1857,1857,3.900000095367896,3.9
1858,1858,1.4250000417234272,1.43
1859,1859,3.6999998986724787,3.7
1860,1860,5.699999868870123,5.7
1861,1861,18.875000536441295,18.88
1862,1862,23.95000052452084,23.95
1863,1863,16.35000014305109,16.35
1864,1864,13.700000166892773,13.7
1865,1865,20.80000007152443,20.8
1866,1866,36.67500066757199,36.68
1867,1867,60.975001335145464,60.98
1868,1868,70.22500038147169,70.23
1869,1869,34.9249997138992,34.92
1870,1870,8.150000095367494,8.15
1871,1871,6.0499999523165915,6.05
1872,1872,69.32499980926603,69.32
1873,1873,92.22500038147011,92.23
1874,1874,99.8000011444092,99.8
1875,1875,100.0,100.0
1876,1876,100.0,100.0
1877,1877,99.92499923706055,99.92
1878,1878,99.00000000000001,99.0
1879,1879,98.90000152587893,98.9
1880,1880,97.9000015258788,97.9
1881,1881,87.32500076293896,87.33
1882,1882,89.02499961852986,89.02
1883,1883,99.12499999999994,99.12
1884,1884,92.07500076293908,92.08
1885,1885,88.95000076293925,88.95
1886,1886,95.82500076293965,95.83
1887,1887,99.60000038146975,99.6
1888,1888,100.0,100.0
1889,1889,99.10000038146967,99.1
1890,1890,85.37500095367365,85.38
1891,1891,63.00000095367313,63.0
1892,1892,56.35000038146884,56.35
1893,1893,62.37499904632467,62.37
1894,1894,67.49999904632503,67.5
1895,1895,73.07499980926566,73.07
1896,1896,86.90000057220513,86.9
1897,1897,98.30000114440925,98.3
1898,1898,80.54999971389678,80.55
1899,1899,63.275000095365684,63.28
1900,1900,59.97500133514291,59.98
1901,1901,65.0250005722034,65.03
1902,1902,74.70000076293819,74.7
1903,1903,75.74999999999883,75.75
1904,1904,65.82499885558993,65.82
1905,1905,44.124999999999154,44.12
1906,1906,25.12500023841828,25.13
1907,1907,8.924999848008317,8.92
1908,1908,0.7999999970197592,0.8
1909,1909,0.9000000059605014,0.9
1910,1910,2.0250000208616012,2.03
1911,1911,2.6000000238417385,2.6
1912,1912,3.7500000745057407,3.75
1913,1913,4.875000119209294,4.88
1914,1914,3.7750000059605258,3.78
1915,1915,3.0999999344349787,3.1
1916,1916,3.899999976158165,3.9
1917,1917,2.400000005960485,2.4
1918,1918,0.275000005960467,0.28
1919,1919,0.0,0.0
1920,1920,0.0,0.0
1921,1921,0.0,0.0
1922,1922,0.0,0.0
1923,1923,0.0,0.0
1924,1924,0.0,0.0
1925,1925,1.624999955296563,1.62
1926,1926,1.6249999552966092,1.62
1927,1927,0.9750000238418313,0.98
1928,1928,7.874999880790699,7.87
1929,1929,9.324999928474575,9.32
1930,1930,5.825000017881548,5.83
1931,1931,9.324999898672178,9.32
1932,1932,7.524999976158146,7.52
1933,1933,13.975000023841579,13.98
1934,1934,19.899999856948778,19.9
1935,1935,13.825000047683606,13.83
1936,1936,9.350000143051018,9.35
1937,1937,9.024999856948755,9.02
1938,1938,39.40000104904192,39.4
1939,1939,79.50000190734897,79.5
1940,1940,92.57500076293974,92.58
1941,1941,53.349999904632874,53.35
1942,1942,10.524999976158247,10.52
1943,1943,9.675000071525627,9.68
1944,1944,84.39999961853027,84.4
1945,1945,99.29999923706055,99.3
1946,1946,99.97500038146973,99.98
1947,1947,100.0,100.0
1948,1948,100.0,100.0
1949,1949,99.92499923706055,99.92
1950,1950,99.64999961853027,99.65
1951,1951,97.20000076293945,97.2
1952,1952,82.6500015258789,82.65
1953,1953,62.45000171661377,62.45
1954,1954,76.57499980926511,76.57
1955,1955,98.54999923706055,98.55
1956,1956,91.44999885559085,91.45
1957,1957,83.44999885559082,83.45
1958,1958,89.74999999999997,89.75
1959,1959,98.5,98.5
1960,1960,100.0,100.0
1961,1961,99.07500076293945,99.08
1962,1962,64.1750009059906,64.18
1963,1963,29.02500033378601,29.03
1964,1964,32.87500047683716,32.88
1965,1965,41.90000009536742,41.9
1966,1966,65.6000013351439,65.6
1967,1967,91.42500114440915,91.43
1968,1968,98.77499961853027,98.77
1969,1969,98.64999961853027,98.65
1970,1970,67.07499933242819,67.07
1971,1971,41.20000028610227,41.2
1972,1972,37.150000572204654,37.15
1973,1973,29.20000040531158,29.2
1974,1974,34.47500097751614,34.48
1975,1975,55.57499980926508,55.57
1976,1976,53.999999046325684,54.0
1977,1977,34.42500019073486,34.43
1978,1978,33.19999980926514,33.2
1979,1979,18.199999377131462,18.2
1980,1980,2.5750000029802322,2.58
1981,1981,2.4750000536441803,2.48
1982,1982,2.0499999970197678,2.05
1983,1983,1.524999976158142,1.52
1984,1984,3.2000000029802322,3.2
1985,1985,5.149999976158142,5.15
1986,1986,5.2749998569488525,5.27
1987,1987,5.024999856948854,5.02
1988,1988,4.5249999761581465,4.52
1989,1989,2.650000035762809,2.65
1990,1990,1.0749999880790715,1.07
1991,1991,0.5499999765306782,0.55
1992,1992,0.025000000372529384,0.03
1993,1993,0.0,0.0
1994,1994,0.0,0.0
1995,1995,0.0,0.0
1996,1996,0.0,0.0
1997,1997,1.424999952316264,1.42
1998,1998,1.4249999523163044,1.42
1999,1999,0.37499999999999467,0.37
2000,2000,4.674999810755197,4.67
2001,2001,7.024999834597134,7.02
2002,2002,6.3499999642372,6.35
2003,2003,6.699999988079079,6.7
2004,2004,4.200000047683743,4.2
2005,2005,9.624999761581316,9.62
2006,2006,13.374999642372185,13.37
2007,2007,8.374999880790721,8.37
2008,2008,6.024999976158142,6.02
2009,2009,6.174999952316284,6.17
2010,2010,28.15000092983246,28.15
2011,2011,55.92500162124634,55.93
2012,2012,79.27500104904175,79.28
2013,2013,57.72500038146973,57.73
2014,2014,14.324999928474426,14.32
2015,2015,9.024999976158142,9.02
2016,2016,89.35000038146973,89.35
2017,2017,99.79999923706055,99.8
2018,2018,100.0,100.0
2019,2019,100.0,100.0
2020,2020,100.0,100.0
2021,2021,100.0,100.0
2022,2022,97.07500076293945,97.08
2023,2023,82.12500095367433,82.13
2024,2024,71.67500019073486,71.68
2025,2025,72.67500019073486,72.68
2026,2026,80.99999904632567,81.0
2027,2027,90.7249984741211,90.72
2028,2028,93.64999961853026,93.65
2029,2029,84.82499885559086,84.82
2030,2030,84.49999809265132,84.5
2031,2031,97.54999923706055,97.55
2032,2032,100.0,100.0
2033,2033,99.97500038146973,99.98
2034,2034,55.85000038146973,55.85
2035,2035,18.100000381469727,18.1
2036,2036,28.250000476837158,28.25
2037,2037,51.600000858306814,51.6
2038,2038,85.5250015258788,85.53
2039,2039,99.6500015258789,99.65
2040,2040,93.85000038146975,93.85
2041,2041,88.0999984741211,88.1
2042,2042,57.74999845027945,57.75
2043,2043,29.524999737739552,29.52
2044,2044,25.92500042915348,25.93
2045,2045,13.175000309944204,13.18
2046,2046,12.425000309944107,12.43
2047,2047,32.74999999999996,32.75
2048,2048,32.22499990463257,32.22
2049,2049,22.225000619888306,22.23
2050,2050,25.275000035762787,25.28
2051,2051,14.399999558925629,14.4
2052,2052,4.75,4.75
2053,2053,5.075000047683716,5.08
2054,2054,10.550000190734863,10.55
2055,2055,10.475000262260437,10.48
2056,2056,8.075000166893005,8.08
2057,2057,8.050000071525574,8.05
2058,2058,5.4999998807907104,5.5
2059,2059,5.424999952316286,5.42
2060,2060,6.325000047683699,6.33
2061,2061,5.775000035762812,5.78
2062,2062,2.6750000119209485,2.68
2063,2063,0.67499997653068,0.67
2064,2064,0.025000000372529384,0.03
2065,2065,0.0,0.0
2066,2066,0.0,0.0
2067,2067,0.0,0.0
2068,2068,0.32499998807906644,0.32
2069,2069,0.374999988824133,0.37
2070,2070,0.9250000007450463,0.93
2071,2071,0.8750000000000124,0.88
2072,2072,0.1000000014901147,0.1
2073,2073,1.6000000014900961,1.6
2074,2074,7.125000178813876,7.13
2075,2075,10.375000178813947,10.38
2076,2076,6.550000011920972,6.55
2077,2077,9.47499996423713,9.47
2078,2078,11.850000023841908,11.85
2079,2079,7.375000119209297,7.38
2080,2080,4.550000049173832,4.55
2081,2081,3.624999977648258,3.62
2082,2082,16.00000035762787,16.0
2083,2083,27.575000286102295,27.58
2084,2084,56.74999952316284,56.75
2085,2085,50.74999976158142,50.75
2086,2086,11.400000035762787,11.4
2087,2087,4.749999895691872,4.75
2088,2088,97.12500190734863,97.13
2089,2089,98.85000038146973,98.85
2090,2090,98.79999923706055,98.8
2091,2091,99.89999961853027,99.9
2092,2092,99.97500038146973,99.98
2093,2093,99.97500038146973,99.98
2094,2094,96.92500114440918,96.93
2095,2095,82.17500019073488,82.18
2096,2096,84.22499942779541,84.22
2097,2097,95.72500038146973,95.73
2098,2098,91.64999961853027,91.65
2099,2099,83.3999996185303,83.4
2100,2100,78.75000190734863,78.75
2101,2101,84.95000076293944,84.95
2102,2102,93.3249988555908,93.32
2103,2103,98.64999961853027,98.65
2104,2104,100.0,100.0
2105,2105,98.97500038146973,98.98
2106,2106,62.15000081062317,62.15
2107,2107,33.77500081062317,33.78
2108,2108,53.80000019073486,53.8
2109,2109,81.07499980926508,81.07
2110,2110,93.92499923706058,93.92
2111,2111,83.60000038146978,83.6
2112,2112,61.600000858306984,61.6
2113,2113,51.97499942779538,51.97
2114,2114,38.22499930858625,38.22
2115,2115,24.524999737739535,24.52
2116,2116,24.375000238418608,24.38
2117,2117,13.175000071525625,13.18
2118,2118,6.975000023841851,6.98
2119,2119,6.650000154972081,6.65
2120,2120,5.200000107288361,5.2
2121,2121,4.550000071525574,4.55
2122,2122,3.325000047683716,3.33
2123,2123,3.524999976158142,3.52
2124,2124,5.174999952316284,5.17
2125,2125,5.974999964237213,5.97
2126,2126,13.900000154972076,13.9
2127,2127,34.02499985694885,34.02
2128,2128,47.999999046325684,48.0
2129,2129,27.124999403953552,27.12
2130,2130,4.975000023841858,4.98
2131,2131,5.250000000000001,5.25
2132,2132,6.4999999999999805,6.5
2133,2133,6.750000000000016,6.75
2134,2134,3.6500000357628153,3.65
2135,2135,0.8249999880790828,0.82
2136,2136,0.0,0.0
2137,2137,0.0,0.0
2138,2138,0.0,0.0
2139,2139,1.0499999523162693,1.05
2140,2140,2.2749999165534946,2.27
2141,2141,1.2749999649822878,1.27
2142,2142,0.9250000007450463,0.93
2143,2143,0.9500000029802436,0.95
2144,2144,2.4750000983476306,2.48
2145,2145,2.400000095367466,2.4
2146,2146,5.475000202655714,5.48
2147,2147,10.550000190734867,10.55
2148,2148,7.175000011920971,7.18
2149,2149,12.125000119209178,12.13
2150,2150,15.550000190734927,15.55
2151,2151,11.950000047683709,11.95
2152,2152,6.674999959766865,6.67
2153,2153,2.7749999836087227,2.77
2154,2154,13.475000262260437,13.48
2155,2155,23.100000381469727,23.1
2156,2156,33.97499930858612,33.97
2157,2157,25.499999165534973,25.5
2158,2158,5.399999916553497,5.4
2159,2159,4.024999871850014,4.02
2160,2160,89.95000076293945,89.95
2161,2161,96.60000038146973,96.6
2162,2162,98.77499961853027,98.77
2163,2163,97.125,97.12
2164,2164,93.02499961853027,93.02
2165,2165,87.92499923706055,87.92
2166,2166,85.82500076293945,85.83
2167,2167,87.375,87.38
2168,2168,93.14999961853027,93.15
2169,2169,93.07500076293945,93.08
2170,2170,90.52499961853027,90.52
2171,2171,79.69999980926518,79.7
2172,2172,67.95000171661376,67.95
2173,2173,83.62499999999996,83.62
2174,2174,97.69999885559082,97.7
2175,2175,99.17499923706055,99.17
2176,2176,99.92499923706055,99.92
2177,2177,98.89999961853027,98.9
2178,2178,79.07500076293945,79.08
2179,2179,69.10000133514404,69.1
2180,2180,88.07499980926514,88.07
2181,2181,98.0999984741211,98.1
2182,2182,90.09999847412115,90.1
2183,2183,70.92499923706063,70.92
2184,2184,44.07499933242809,44.07
2185,2185,30.80000019073485,30.8
2186,2186,43.424999713897634,43.42
2187,2187,49.04999923706058,49.05
2188,2188,37.60000038146977,37.6
2189,2189,33.45000112056731,33.45
2190,2190,23.6750007867814,23.68
2191,2191,7.700000107288374,7.7
2192,2192,4.500000059604645,4.5
2193,2193,4.600000023841858,4.6
2194,2194,3.849999964237213,3.85
2195,2195,8.150000035762787,8.15
2196,2196,24.65000081062317,24.65
2197,2197,21.500000774860382,21.5
2198,2198,11.374999821186066,11.37
2199,2199,41.24999976158142,41.25
2200,2200,65.42499923706055,65.42
2201,2201,34.72499930858612,34.72
2202,2202,4.500000059604645,4.5
2203,2203,4.074999988079071,4.07
2204,2204,4.024999976158142,4.02
2205,2205,3.6750000119209343,3.68
2206,2206,2.3500000238418712,2.35
2207,2207,0.699999988079081,0.7
2208,2208,0.0,0.0
2209,2209,0.1000000014901147,0.1
2210,2210,0.9249999895691768,0.92
2211,2211,1.8749999403953521,1.87
2212,2212,2.224999934434889,2.22
2213,2213,1.1749999821186232,1.17
2214,2214,0.0,0.0
2215,2215,1.999999955296488,2.0
2216,2216,5.650000050663924,5.65
2217,2217,3.6500000953674836,3.65
2218,2218,0.8249999880790593,0.82
2219,2219,2.850000023841841,2.85
2220,2220,5.300000131130201,5.3
2221,2221,18.574999809264966,18.57
2222,2222,19.574999690056,19.57
2223,2223,10.674999833106979,10.67
2224,2224,7.799999862909317,7.8
2225,2225,6.349999934434891,6.35
2226,2226,10.25000011920929,10.25
2227,2227,12.925000309944153,12.93
2228,2228,10.775000095367432,10.78
2229,2229,5.649999976158142,5.65
2230,2230,5.149999976158142,5.15
2231,2231,6.324999928474426,6.32
2232,2232,81.25,81.25
2233,2233,95.95000076293945,95.95
2234,2234,98.57500076293945,98.58
2235,2235,89.10000038146973,89.1
2236,2236,83.37499809265137,83.37
2237,2237,75.29999828338623,75.3
2238,2238,70.69999980926514,70.7
2239,2239,84.10000038146973,84.1
2240,2240,95.85000038146973,95.85
2241,2241,94.875,94.88
2242,2242,90.29999923706055,90.3
2243,2243,76.12499904632574,76.12
2244,2244,74.3249998092651,74.32
2245,2245,91.04999923706053,91.05
2246,2246,89.32499885559085,89.32
2247,2247,87.7249984741211,87.72
2248,2248,95.82499885559082,95.82
2249,2249,99.92499923706055,99.92
2250,2250,95.375,95.38
2251,2251,95.45000076293945,95.45
2252,2252,100.0,100.0
2253,2253,99.02499961853027,99.02
2254,2254,94.07500076293948,94.08
2255,2255,86.12500000000003,86.13
2256,2256,74.69999885559088,74.7
2257,2257,51.30000019073498,51.3
2258,2258,54.175000190734735,54.18
2259,2259,58.30000019073497,58.3
2260,2260,51.050000190734806,51.05
2261,2261,61.82500076293944,61.83
2262,2262,43.400001049041904,43.4
2263,2263,20.100000143051155,20.1
2264,2264,12.074999809265137,12.07
2265,2265,5.299999952316284,5.3
2266,2266,10.725000143051147,10.73
2267,2267,26.175000429153442,26.18
2268,2268,35.77500104904175,35.78
2269,2269,21.80000078678131,21.8
2270,2270,9.74999988079071,9.75
2271,2271,19.00000023841858,19.0
2272,2272,25.775000393390656,25.78
2273,2273,14.100000038743019,14.1
2274,2274,2.375000014901161,2.38
2275,2275,1.7999999821186055,1.8
2276,2276,2.9249999225139476,2.92
2277,2277,3.0999999642372242,3.1
2278,2278,1.4750000238418697,1.48
2279,2279,0.32499998807907565,0.32
2280,2280,0.025000000372528676,0.03
2281,2281,0.4000000078231047,0.4
2282,2282,2.000000007450563,2.0
2283,2283,2.074999988079088,2.07
2284,2284,0.724999994039538,0.72
2285,2285,0.27500000596046836,0.28
2286,2286,0.5749999880790628,0.57
2287,2287,3.1249999403953272,3.12
2288,2288,5.799999952316274,5.8
2289,2289,3.8249999880791092,3.82
2290,2290,3.875000059604606,3.88
2291,2291,6.225000143051153,6.23
2292,2292,10.149999976158082,10.15
2293,2293,20.22499942779533,20.22
2294,2294,14.724999502301376,14.72
2295,2295,3.7999999374151208,3.8
2296,2296,4.599999934434891,4.6
2297,2297,9.699999928474426,9.7
2298,2298,10.925000071525574,10.93
2299,2299,6.8500001430511475,6.85
2300,2300,5.600000023841858,5.6
2301,2301,6.025000095367432,6.03
2302,2302,7.7250001430511475,7.73
2303,2303,6.8750001192092896,6.88
2304,2304,87.77499961853027,87.77
2305,2305,87.25000095367432,87.25
2306,2306,78.15000057220459,78.15
2307,2307,71.14999961853027,71.15
2308,2308,71.89999771118164,71.9
2309,2309,78.39999866485596,78.4
2310,2310,84.34999942779541,84.35
2311,2311,94.25,94.25
2312,2312,91.92500114440918,91.93
2313,2313,78.97500038146973,78.98
2314,2314,79.60000038146973,79.6
2315,2315,69.10000038146978,69.1
2316,2316,69.52499961853022,69.52
2317,2317,82.12500000000001,82.13
2318,2318,60.00000047683722,60.0
2319,2319,63.17499971389768,63.17
2320,2320,92.14999961853027,92.15
2321,2321,100.0,100.0
2322,2322,100.0,100.0
2323,2323,100.0,100.0
2324,2324,99.97500038146973,99.98
2325,2325,98.17500114440918,98.18
2326,2326,94.07500076293948,94.08
2327,2327,86.72500038146977,86.73
2328,2328,73.80000114440924,73.8
2329,2329,57.40000057220465,57.4
2330,2330,67.77500057220445,67.78
2331,2331,77.92500114440924,77.93
2332,2332,76.87499999999994,76.87
2333,2333,82.35000038146974,82.35
2334,2334,55.32500076293963,55.33
2335,2335,28.724999904632575,28.72
2336,2336,18.149999856948853,18.15
2337,2337,7.875,7.88
2338,2338,11.900000214576721,11.9
2339,2339,22.950000405311584,22.95
2340,2340,16.475000262260437,16.48
2341,2341,20.975000381469727,20.98
2342,2342,23.950000405311584,23.95
2343,2343,7.700000047683716,7.7
2344,2344,4.675000011920929,4.68
2345,2345,2.7250000089406967,2.73
2346,2346,3.899999901652336,3.9
2347,2347,4.474999874830262,4.47
2348,2348,3.5249999463558015,3.52
2349,2349,3.425000011920948,3.43
2350,2350,1.350000023841868,1.35
2351,2351,0.32499998807907565,0.32
2352,2352,0.49999999441205745,0.5
2353,2353,1.9000000003725162,1.9
2354,2354,2.6750000119209307,2.68
2355,2355,2.5999999940395346,2.6
2356,2356,1.6999999880790846,1.7
2357,2357,0.8249999880790699,0.82
2358,2358,4.149999976158096,4.15
2359,2359,4.349999988451644,4.35
2360,2360,2.6750000007450385,2.68
2361,2361,2.9249999765306876,2.92
2362,2362,4.32500004768368,4.33
2363,2363,5.400000095367452,5.4
2364,2364,13.27499973773943,13.27
2365,2365,18.599999666214046,18.6
2366,2366,8.524999931454746,8.52
2367,2367,1.6749999970197735,1.67
2368,2368,2.7499999701976776,2.75
2369,2369,7.649999976158142,7.65
2370,2370,7.950000047683716,7.95
2371,2371,5.100000023841858,5.1
2372,2372,5.0,5.0
2373,2373,6.025000095367432,6.03
2374,2374,7.2250001430511475,7.23
2375,2375,5.900000095367432,5.9
2376,2376,74.49999904632568,74.5
2377,2377,73.17499923706055,73.17
2378,2378,74.44999980926514,74.45
2379,2379,78.5,78.5
2380,2380,81.57499885559082,81.57
2381,2381,91.04999923706055,91.05
2382,2382,99.625,99.62
2383,2383,100.0,100.0
2384,2384,83.25,83.25
2385,2385,65.04999923706055,65.05
2386,2386,65.19999980926512,65.2
2387,2387,50.72500038146978,50.73
2388,2388,48.77499961853023,48.77
2389,2389,68.44999980926512,68.45
2390,2390,59.100000858306935,59.1
2391,2391,65.57500123977657,65.58
2392,2392,92.35000038146973,92.35
2393,2393,98.875,98.88
2394,2394,100.0,100.0
2395,2395,100.0,100.0
2396,2396,99.89999961853027,99.9
2397,2397,97.95000076293947,97.95
2398,2398,88.32500076293951,88.33
2399,2399,68.77500057220468,68.78
2400,2400,40.80000138282787,40.8
2401,2401,52.42500042915324,52.43
2402,2402,90.10000038146967,90.1
2403,2403,98.64999961853027,98.65
2404,2404,92.32499885559085,92.32
2405,2405,92.27499961853025,92.27
2406,2406,74.8249998092653,74.82
2407,2407,42.9749999046326,42.97
2408,2408,36.725000858306885,36.73
2409,2409,26.450001001358032,26.45
2410,2410,9.525000214576721,9.53
2411,2411,5.650000035762787,5.65
2412,2412,4.250000059604645,4.25
2413,2413,25.375000476837158,25.38
2414,2414,29.500000476837158,29.5
2415,2415,7.725000023841858,7.73
2416,2416,3.350000023841858,3.35
2417,2417,8.500000089406967,8.5
2418,2418,17.099999994039536,17.1
2419,2419,11.199999868869844,11.2
2420,2420,2.5749999880790693,2.57
2421,2421,1.6750000361353303,1.68
2422,2422,0.4500000122934608,0.45
2423,2423,0.12500000000000178,0.13
2424,2424,0.9249999821185935,0.92
2425,2425,3.2999999821185857,3.3
2426,2426,3.5250000059604822,3.53
2427,2427,2.2250000089406976,2.23
2428,2428,1.7999999970197726,1.8
2429,2429,3.6250000298022917,3.63
2430,2430,6.875000059604629,6.88
2431,2431,4.450000012293508,4.45
2432,2432,2.70000003650782,2.7
2433,2433,3.0000000242144074,3.0
2434,2434,1.5249999538064007,1.52
2435,2435,1.649999953806398,1.65
2436,2436,10.974999785423147,10.97
2437,2437,16.47499990463262,16.47
2438,2438,8.000000059604712,8.0
2439,2439,2.5749999880790755,2.57
2440,2440,2.4749999940395355,2.47
2441,2441,4.7249999940395355,4.72
2442,2442,5.975000023841858,5.98
2443,2443,5.299999952316284,5.3
2444,2444,5.049999952316284,5.05
2445,2445,5.0,5.0
2446,2446,5.0,5.0
2447,2447,3.700000025331974,3.7
2448,2448,77.37499904632568,77.37
2449,2449,84.12499904632568,84.12
2450,2450,94.79999923706055,94.8
2451,2451,95.5,95.5
2452,2452,94.10000038146973,94.1
2453,2453,97.72500038146973,97.73
2454,2454,98.25,98.25
2455,2455,98.125,98.12
2456,2456,86.22500038146973,86.23
2457,2457,73.375,73.38
2458,2458,65.37500000000001,65.38
2459,2459,57.32499980926514,57.32
2460,2460,66.62499999999997,66.62
2461,2461,83.15000057220456,83.15
2462,2462,88.25000000000001,88.25
2463,2463,88.77499961853026,88.77
2464,2464,91.44999885559082,91.45
2465,2465,95.42499923706055,95.42
2466,2466,100.0,100.0
2467,2467,100.0,100.0
2468,2468,99.875,99.88
2469,2469,94.75000000000001,94.75
2470,2470,78.60000038146981,78.6
2471,2471,68.57499980926514,68.57
2472,2472,61.375000238418636,61.38
2473,2473,76.25000119209272,76.25
2474,2474,99.72500038146973,99.73
2475,2475,99.75,99.75
2476,2476,94.6499996185303,94.65
2477,2477,94.82499885559079,94.82
2478,2478,91.2999992370606,91.3
2479,2479,73.29999923706058,73.3
2480,2480,55.625,55.62
2481,2481,30.100000977516174,30.1
2482,2482,8.900000214576721,8.9
2483,2483,4.625000059604645,4.63
2484,2484,3.9750000834465027,3.98
2485,2485,9.725000143051147,9.73
2486,2486,10.37500011920929,10.38
2487,2487,3.225000023841858,3.23
2488,2488,6.699999928474426,6.7
2489,2489,25.375,25.38
2490,2490,26.475000083446503,26.48
2491,2491,7.749999970197723,7.75
2492,2492,1.4249999821186055,1.42
2493,2493,0.9250000063330017,0.93
2494,2494,1.4749999586492617,1.47
2495,2495,2.449999928474428,2.45
2496,2496,2.824999988079064,2.82
2497,2497,3.2000000178813957,3.2
2498,2498,2.2750000208616368,2.28
2499,2499,0.9500000178814012,0.95
2500,2500,0.9500000029802244,0.95
2501,2501,7.475000143051063,7.48
2502,2502,8.550000190734933,8.55
2503,2503,3.9499999880790666,3.95
2504,2504,8.475000083446442,8.48
2505,2505,11.62499994039537,11.62
2506,2506,5.924999810755319,5.92
2507,2507,1.5999999865889507,1.6
2508,2508,4.399999879300559,4.4
2509,2509,6.149999953806411,6.15
2510,2510,3.200000036507876,3.2
2511,2511,2.324999976903191,2.32
2512,2512,3.2999999821186066,3.3
2513,2513,4.8499999940395355,4.85
