,time,crumb_id,geometry,Longitude,Latitude,Iteration
705,705,705,POINT (-86.59487 -1.4169605),-86.59487,-1.4169605,track_50
706,706,706,POINT (-87.52487000000001 -1.4169605),-87.52487,-1.4169605,track_50
707,707,707,POINT (-88.45487 -1.4169605),-88.45487,-1.4169605,track_50
708,708,708,POINT (-88.45487 -0.5369605),-88.45487,-0.5369605,track_50
709,709,709,POINT (-87.52487000000001 -0.5369605),-87.52487,-0.5369605,track_50
710,710,710,POINT (-86.59487 -0.5369605),-86.59487,-0.5369605,track_50
711,711,711,POINT (-86.59487 0.3430395),-86.59487,0.3430395,track_50
712,712,712,POINT (-87.52487000000001 0.3430395),-87.52487,0.3430395,track_50
713,713,713,POINT (-87.52487000000001 1.2230395),-87.52487,1.2230395,track_50
714,714,714,POINT (-87.52487000000001 2.1030395),-87.52487,2.1030395,track_50
715,715,715,POINT (-86.59487 2.1030395),-86.59487,2.1030395,track_50
716,716,716,POINT (-86.59487 2.9830395),-86.59487,2.9830395,track_50
717,717,717,POINT (-86.59487 2.1030395),-86.59487,2.1030395,track_50
718,718,718,POINT (-87.52487000000001 2.1030395),-87.52487,2.1030395,track_50
719,719,719,POINT (-86.59487 2.1030395),-86.59487,2.1030395,track_50
720,720,720,POINT (-85.66486999999999 2.1030395),-85.66487,2.1030395,track_50
721,721,721,POINT (-85.66486999999999 1.2230395),-85.66487,1.2230395,track_50
722,722,722,POINT (-84.73487 1.2230395),-84.73487,1.2230395,track_50
723,723,723,POINT (-83.80486999999999 1.2230395),-83.80487,1.2230395,track_50
724,724,724,POINT (-83.80486999999999 0.3430395),-83.80487,0.3430395,track_50
725,725,725,POINT (-83.80486999999999 -0.5369605),-83.80487,-0.5369605,track_50
726,726,726,POINT (-83.80486999999999 0.3430395),-83.80487,0.3430395,track_50
727,727,727,POINT (-83.80486999999999 1.2230395),-83.80487,1.2230395,track_50
728,728,728,POINT (-82.87487 1.2230395),-82.87487,1.2230395,track_50
729,729,729,POINT (-82.87487 0.3430395),-82.87487,0.3430395,track_50
730,730,730,POINT (-81.94486999999999 0.3430395),-81.94487,0.3430395,track_50
731,731,731,POINT (-81.01487 0.3430395),-81.01487,0.3430395,track_50
732,732,732,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
733,733,733,POINT (-81.01487 0.3430395),-81.01487,0.3430395,track_50
734,734,734,POINT (-81.94486999999999 0.3430395),-81.94487,0.3430395,track_50
735,735,735,POINT (-81.01487 0.3430395),-81.01487,0.3430395,track_50
736,736,736,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
737,737,737,POINT (-81.01487 0.3430395),-81.01487,0.3430395,track_50
738,738,738,POINT (-81.94486999999999 0.3430395),-81.94487,0.3430395,track_50
739,739,739,POINT (-81.01487 0.3430395),-81.01487,0.3430395,track_50
740,740,740,POINT (-81.01487 -0.5369605),-81.01487,-0.5369605,track_50
741,741,741,POINT (-81.01487 0.3430395),-81.01487,0.3430395,track_50
742,742,742,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
743,743,743,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
744,744,744,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
745,745,745,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
746,746,746,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
747,747,747,POINT (-80.08487 1.2230395),-80.08487,1.2230395,track_50
748,748,748,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
749,749,749,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
750,750,750,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
751,751,751,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
752,752,752,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
753,753,753,POINT (-79.15487 2.1030395),-79.15487,2.1030395,track_50
754,754,754,POINT (-79.15487 2.9830395),-79.15487,2.9830395,track_50
755,755,755,POINT (-78.22487 2.9830395),-78.22487,2.9830395,track_50
756,756,756,POINT (-78.22487 3.8630395),-78.22487,3.8630395,track_50
757,757,757,POINT (-79.15487 3.8630395),-79.15487,3.8630395,track_50
758,758,758,POINT (-78.22487 3.8630395),-78.22487,3.8630395,track_50
759,759,759,POINT (-78.22487 2.9830395),-78.22487,2.9830395,track_50
760,760,760,POINT (-79.15487 2.9830395),-79.15487,2.9830395,track_50
761,761,761,POINT (-78.22487 2.9830395),-78.22487,2.9830395,track_50
762,762,762,POINT (-79.15487 2.9830395),-79.15487,2.9830395,track_50
763,763,763,POINT (-79.15487 3.8630395),-79.15487,3.8630395,track_50
764,764,764,POINT (-80.08487 3.8630395),-80.08487,3.8630395,track_50
765,765,765,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
766,766,766,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
767,767,767,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
768,768,768,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
769,769,769,POINT (-81.01487 3.8630395),-81.01487,3.8630395,track_50
770,770,770,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
771,771,771,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
772,772,772,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
773,773,773,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
774,774,774,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
775,775,775,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
776,776,776,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
777,777,777,POINT (-80.08487 1.2230395),-80.08487,1.2230395,track_50
778,778,778,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
779,779,779,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
780,780,780,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
781,781,781,POINT (-80.08487 1.2230395),-80.08487,1.2230395,track_50
782,782,782,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
783,783,783,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
784,784,784,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
785,785,785,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
786,786,786,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
787,787,787,POINT (-81.01487 3.8630395),-81.01487,3.8630395,track_50
788,788,788,POINT (-81.94486999999999 3.8630395),-81.94487,3.8630395,track_50
789,789,789,POINT (-81.01487 3.8630395),-81.01487,3.8630395,track_50
790,790,790,POINT (-81.94486999999999 3.8630395),-81.94487,3.8630395,track_50
791,791,791,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
792,792,792,POINT (-82.87487 2.9830395),-82.87487,2.9830395,track_50
793,793,793,POINT (-83.80486999999999 2.9830395),-83.80487,2.9830395,track_50
794,794,794,POINT (-82.87487 2.9830395),-82.87487,2.9830395,track_50
795,795,795,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
796,796,796,POINT (-82.87487 2.9830395),-82.87487,2.9830395,track_50
797,797,797,POINT (-82.87487 2.1030395),-82.87487,2.1030395,track_50
798,798,798,POINT (-83.80486999999999 2.1030395),-83.80487,2.1030395,track_50
799,799,799,POINT (-82.87487 2.1030395),-82.87487,2.1030395,track_50
800,800,800,POINT (-82.87487 2.9830395),-82.87487,2.9830395,track_50
801,801,801,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
802,802,802,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
803,803,803,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
804,804,804,POINT (-81.94486999999999 3.8630395),-81.94487,3.8630395,track_50
805,805,805,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
806,806,806,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
807,807,807,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
808,808,808,POINT (-81.94486999999999 3.8630395),-81.94487,3.8630395,track_50
809,809,809,POINT (-81.01487 3.8630395),-81.01487,3.8630395,track_50
810,810,810,POINT (-80.08487 3.8630395),-80.08487,3.8630395,track_50
811,811,811,POINT (-81.01487 3.8630395),-81.01487,3.8630395,track_50
812,812,812,POINT (-81.01487 4.7430395),-81.01487,4.7430395,track_50
813,813,813,POINT (-80.08487 4.7430395),-80.08487,4.7430395,track_50
814,814,814,POINT (-79.15487 4.7430395),-79.15487,4.7430395,track_50
815,815,815,POINT (-80.08487 4.7430395),-80.08487,4.7430395,track_50
816,816,816,POINT (-80.08487 5.6230395),-80.08487,5.6230395,track_50
817,817,817,POINT (-81.01487 5.6230395),-81.01487,5.6230395,track_50
818,818,818,POINT (-80.08487 5.6230395),-80.08487,5.6230395,track_50
819,819,819,POINT (-80.08487 4.7430395),-80.08487,4.7430395,track_50
820,820,820,POINT (-80.08487 3.8630395),-80.08487,3.8630395,track_50
821,821,821,POINT (-79.15487 3.8630395),-79.15487,3.8630395,track_50
822,822,822,POINT (-79.15487 4.7430395),-79.15487,4.7430395,track_50
823,823,823,POINT (-78.22487 4.7430395),-78.22487,4.7430395,track_50
824,824,824,POINT (-78.22487 5.6230395),-78.22487,5.6230395,track_50
825,825,825,POINT (-78.22487 6.5030395),-78.22487,6.5030395,track_50
826,826,826,POINT (-78.22487 5.6230395),-78.22487,5.6230395,track_50
827,827,827,POINT (-79.15487 5.6230395),-79.15487,5.6230395,track_50
828,828,828,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
829,829,829,POINT (-79.15487 7.3830395),-79.15487,7.3830395,track_50
830,830,830,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
831,831,831,POINT (-79.15487 5.6230395),-79.15487,5.6230395,track_50
832,832,832,POINT (-78.22487 5.6230395),-78.22487,5.6230395,track_50
833,833,833,POINT (-78.22487 6.5030395),-78.22487,6.5030395,track_50
834,834,834,POINT (-78.22487 7.3830395),-78.22487,7.3830395,track_50
835,835,835,POINT (-79.15487 7.3830395),-79.15487,7.3830395,track_50
836,836,836,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
837,837,837,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
838,838,838,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
839,839,839,POINT (-79.15487 5.6230395),-79.15487,5.6230395,track_50
840,840,840,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
841,841,841,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
842,842,842,POINT (-81.01487 6.5030395),-81.01487,6.5030395,track_50
843,843,843,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
844,844,844,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
845,845,845,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
846,846,846,POINT (-80.08487 5.6230395),-80.08487,5.6230395,track_50
847,847,847,POINT (-79.15487 5.6230395),-79.15487,5.6230395,track_50
848,848,848,POINT (-79.15487 4.7430395),-79.15487,4.7430395,track_50
849,849,849,POINT (-78.22487 4.7430395),-78.22487,4.7430395,track_50
850,850,850,POINT (-78.22487 5.6230395),-78.22487,5.6230395,track_50
851,851,851,POINT (-79.15487 5.6230395),-79.15487,5.6230395,track_50
852,852,852,POINT (-79.15487 4.7430395),-79.15487,4.7430395,track_50
853,853,853,POINT (-78.22487 4.7430395),-78.22487,4.7430395,track_50
854,854,854,POINT (-79.15487 4.7430395),-79.15487,4.7430395,track_50
855,855,855,POINT (-80.08487 4.7430395),-80.08487,4.7430395,track_50
856,856,856,POINT (-80.08487 5.6230395),-80.08487,5.6230395,track_50
857,857,857,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
858,858,858,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
859,859,859,POINT (-79.15487 7.3830395),-79.15487,7.3830395,track_50
860,860,860,POINT (-78.22487 7.3830395),-78.22487,7.3830395,track_50
861,861,861,POINT (-79.15487 7.3830395),-79.15487,7.3830395,track_50
862,862,862,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
863,863,863,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
864,864,864,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
865,865,865,POINT (-79.15487 7.3830395),-79.15487,7.3830395,track_50
866,866,866,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
867,867,867,POINT (-79.15487 7.3830395),-79.15487,7.3830395,track_50
868,868,868,POINT (-78.22487 7.3830395),-78.22487,7.3830395,track_50
869,869,869,POINT (-79.15487 7.3830395),-79.15487,7.3830395,track_50
870,870,870,POINT (-78.22487 7.3830395),-78.22487,7.3830395,track_50
871,871,871,POINT (-79.15487 7.3830395),-79.15487,7.3830395,track_50
872,872,872,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
873,873,873,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
874,874,874,POINT (-80.08487 5.6230395),-80.08487,5.6230395,track_50
875,875,875,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
876,876,876,POINT (-80.08487 5.6230395),-80.08487,5.6230395,track_50
877,877,877,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
878,878,878,POINT (-81.01487 6.5030395),-81.01487,6.5030395,track_50
879,879,879,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
880,880,880,POINT (-79.15487 6.5030395),-79.15487,6.5030395,track_50
881,881,881,POINT (-80.08487 6.5030395),-80.08487,6.5030395,track_50
882,882,882,POINT (-81.01487 6.5030395),-81.01487,6.5030395,track_50
883,883,883,POINT (-81.01487 5.6230395),-81.01487,5.6230395,track_50
884,884,884,POINT (-81.01487 4.7430395),-81.01487,4.7430395,track_50
885,885,885,POINT (-81.01487 3.8630395),-81.01487,3.8630395,track_50
886,886,886,POINT (-80.08487 3.8630395),-80.08487,3.8630395,track_50
887,887,887,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
888,888,888,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
889,889,889,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
890,890,890,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
891,891,891,POINT (-81.01487 3.8630395),-81.01487,3.8630395,track_50
892,892,892,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
893,893,893,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
894,894,894,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
895,895,895,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
896,896,896,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
897,897,897,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
898,898,898,POINT (-82.87487 1.2230395),-82.87487,1.2230395,track_50
899,899,899,POINT (-82.87487 0.3430395),-82.87487,0.3430395,track_50
900,900,900,POINT (-81.94486999999999 0.3430395),-81.94487,0.3430395,track_50
901,901,901,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
902,902,902,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
903,903,903,POINT (-80.08487 1.2230395),-80.08487,1.2230395,track_50
904,904,904,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
905,905,905,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
906,906,906,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
907,907,907,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
908,908,908,POINT (-82.87487 1.2230395),-82.87487,1.2230395,track_50
909,909,909,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
910,910,910,POINT (-81.94486999999999 0.3430395),-81.94487,0.3430395,track_50
911,911,911,POINT (-82.87487 0.3430395),-82.87487,0.3430395,track_50
912,912,912,POINT (-82.87487 1.2230395),-82.87487,1.2230395,track_50
913,913,913,POINT (-82.87487 2.1030395),-82.87487,2.1030395,track_50
914,914,914,POINT (-82.87487 1.2230395),-82.87487,1.2230395,track_50
915,915,915,POINT (-82.87487 0.3430395),-82.87487,0.3430395,track_50
916,916,916,POINT (-83.80486999999999 0.3430395),-83.80487,0.3430395,track_50
917,917,917,POINT (-82.87487 0.3430395),-82.87487,0.3430395,track_50
918,918,918,POINT (-81.94486999999999 0.3430395),-81.94487,0.3430395,track_50
919,919,919,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
920,920,920,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
921,921,921,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
922,922,922,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
923,923,923,POINT (-80.08487 1.2230395),-80.08487,1.2230395,track_50
924,924,924,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
925,925,925,POINT (-79.15487 2.1030395),-79.15487,2.1030395,track_50
926,926,926,POINT (-79.15487 2.9830395),-79.15487,2.9830395,track_50
927,927,927,POINT (-79.15487 2.1030395),-79.15487,2.1030395,track_50
928,928,928,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
929,929,929,POINT (-79.15487 2.1030395),-79.15487,2.1030395,track_50
930,930,930,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
931,931,931,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
932,932,932,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
933,933,933,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
934,934,934,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
935,935,935,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
936,936,936,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
937,937,937,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
938,938,938,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
939,939,939,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
940,940,940,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
941,941,941,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
942,942,942,POINT (-82.87487 1.2230395),-82.87487,1.2230395,track_50
943,943,943,POINT (-83.80486999999999 1.2230395),-83.80487,1.2230395,track_50
944,944,944,POINT (-82.87487 1.2230395),-82.87487,1.2230395,track_50
945,945,945,POINT (-82.87487 2.1030395),-82.87487,2.1030395,track_50
946,946,946,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
947,947,947,POINT (-82.87487 2.1030395),-82.87487,2.1030395,track_50
948,948,948,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
949,949,949,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
950,950,950,POINT (-81.94486999999999 3.8630395),-81.94487,3.8630395,track_50
951,951,951,POINT (-81.94486999999999 4.7430395),-81.94487,4.7430395,track_50
952,952,952,POINT (-81.94486999999999 3.8630395),-81.94487,3.8630395,track_50
953,953,953,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
954,954,954,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
955,955,955,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
956,956,956,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
957,957,957,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
958,958,958,POINT (-82.87487 1.2230395),-82.87487,1.2230395,track_50
959,959,959,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
960,960,960,POINT (-81.94486999999999 0.3430395),-81.94487,0.3430395,track_50
961,961,961,POINT (-81.01487 0.3430395),-81.01487,0.3430395,track_50
962,962,962,POINT (-81.94486999999999 0.3430395),-81.94487,0.3430395,track_50
963,963,963,POINT (-81.01487 0.3430395),-81.01487,0.3430395,track_50
964,964,964,POINT (-81.01487 1.2230395),-81.01487,1.2230395,track_50
965,965,965,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
966,966,966,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
967,967,967,POINT (-81.94486999999999 2.9830395),-81.94487,2.9830395,track_50
968,968,968,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
969,969,969,POINT (-81.94486999999999 1.2230395),-81.94487,1.2230395,track_50
970,970,970,POINT (-81.94486999999999 2.1030395),-81.94487,2.1030395,track_50
971,971,971,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
972,972,972,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
973,973,973,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
974,974,974,POINT (-79.15487 2.9830395),-79.15487,2.9830395,track_50
975,975,975,POINT (-78.22487 2.9830395),-78.22487,2.9830395,track_50
976,976,976,POINT (-78.22487 3.8630395),-78.22487,3.8630395,track_50
977,977,977,POINT (-79.15487 3.8630395),-79.15487,3.8630395,track_50
978,978,978,POINT (-80.08487 3.8630395),-80.08487,3.8630395,track_50
979,979,979,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
980,980,980,POINT (-80.08487 3.8630395),-80.08487,3.8630395,track_50
981,981,981,POINT (-79.15487 3.8630395),-79.15487,3.8630395,track_50
982,982,982,POINT (-79.15487 2.9830395),-79.15487,2.9830395,track_50
983,983,983,POINT (-79.15487 3.8630395),-79.15487,3.8630395,track_50
984,984,984,POINT (-79.15487 4.7430395),-79.15487,4.7430395,track_50
985,985,985,POINT (-80.08487 4.7430395),-80.08487,4.7430395,track_50
986,986,986,POINT (-80.08487 3.8630395),-80.08487,3.8630395,track_50
987,987,987,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
988,988,988,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
989,989,989,POINT (-81.01487 2.1030395),-81.01487,2.1030395,track_50
990,990,990,POINT (-81.01487 2.9830395),-81.01487,2.9830395,track_50
991,991,991,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
992,992,992,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
993,993,993,POINT (-80.08487 1.2230395),-80.08487,1.2230395,track_50
994,994,994,POINT (-80.08487 2.1030395),-80.08487,2.1030395,track_50
995,995,995,POINT (-80.08487 2.9830395),-80.08487,2.9830395,track_50
996,996,996,POINT (-80.08487 3.8630395),-80.08487,3.8630395,track_50
997,997,997,POINT (-79.15487 3.8630395),-79.15487,3.8630395,track_50
998,998,998,POINT (-79.15487 4.7430395),-79.15487,4.7430395,track_50
999,999,999,POINT (-79.15487 3.8630395),-79.15487,3.8630395,track_50
