,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ids,time,Daylight,Daylight2
18170,18170,18170,18170,18170,314,31,0,0
18171,18171,18171,18171,18171,315,31,0,0
18172,18172,18172,18172,18172,316,31,0,0
18173,18173,18173,18173,18173,317,31,0,0
18174,18174,18174,18174,18174,318,31,0,0
18175,18175,18175,18175,18175,319,31,0,0
18176,18176,18176,18176,18176,320,31,0,0
18177,18177,18177,18177,18177,321,31,0,0
18178,18178,18178,18178,18178,322,31,0,0
18179,18179,18179,18179,18179,323,31,0,0
18180,18180,18180,18180,18180,324,31,0,0
18181,18181,18181,18181,18181,325,31,0,0
18182,18182,18182,18182,18182,326,31,0,0
18183,18183,18183,18183,18183,327,31,0,0
18184,18184,18184,18184,18184,328,31,0,0
18185,18185,18185,18185,18185,329,31,0,0
18186,18186,18186,18186,18186,330,31,0,0
18187,18187,18187,18187,18187,331,31,0,0
18188,18188,18188,18188,18188,332,31,0,0
18189,18189,18189,18189,18189,333,31,0,0
18190,18190,18190,18190,18190,334,31,0,0
18191,18191,18191,18191,18191,335,31,0,0
18192,18192,18192,18192,18192,336,31,0,0
18193,18193,18193,18193,18193,337,31,0,0
18194,18194,18194,18194,18194,338,31,0,0
18195,18195,18195,18195,18195,339,31,0,0
18196,18196,18196,18196,18196,340,31,0,0
18197,18197,18197,18197,18197,341,31,0,0
18198,18198,18198,18198,18198,342,31,0,0
18199,18199,18199,18199,18199,343,31,0,0
18200,18200,18200,18200,18200,344,31,0,0
18201,18201,18201,18201,18201,345,31,0,0
18202,18202,18202,18202,18202,346,31,0,0
18203,18203,18203,18203,18203,347,31,0,0
18204,18204,18204,18204,18204,348,31,0,0
18205,18205,18205,18205,18205,349,31,0,0
18206,18206,18206,18206,18206,350,31,0,0
18207,18207,18207,18207,18207,351,31,0,0
18208,18208,18208,18208,18208,352,31,0,0
18209,18209,18209,18209,18209,353,31,0,0
18210,18210,18210,18210,18210,354,31,0,0
18211,18211,18211,18211,18211,355,31,0,0
18212,18212,18212,18212,18212,356,31,0,0
18213,18213,18213,18213,18213,357,31,0,0
18214,18214,18214,18214,18214,358,31,0,0
18215,18215,18215,18215,18215,359,31,0,0
18216,18216,18216,18216,18216,360,31,0,0
18217,18217,18217,18217,18217,361,31,0,0
18218,18218,18218,18218,18218,362,31,0,0
18219,18219,18219,18219,18219,363,31,0,0
18220,18220,18220,18220,18220,364,31,0,0
18221,18221,18221,18221,18221,365,31,0,0
18222,18222,18222,18222,18222,366,31,0,0
18223,18223,18223,18223,18223,367,31,0,0
18224,18224,18224,18224,18224,368,31,0,0
18225,18225,18225,18225,18225,369,31,0,0
18226,18226,18226,18226,18226,370,31,0,0
18227,18227,18227,18227,18227,371,31,0,0
18228,18228,18228,18228,18228,372,31,0,0
18229,18229,18229,18229,18229,373,31,0,0
18230,18230,18230,18230,18230,374,31,0,0
18231,18231,18231,18231,18231,375,31,0,0
18232,18232,18232,18232,18232,376,31,0,0
18233,18233,18233,18233,18233,377,31,0,0
18234,18234,18234,18234,18234,378,31,0,0
18235,18235,18235,18235,18235,379,31,0,0
18236,18236,18236,18236,18236,380,31,0,0
18237,18237,18237,18237,18237,381,31,0,0
18238,18238,18238,18238,18238,382,31,0,0
18239,18239,18239,18239,18239,383,31,0,0
18240,18240,18240,18240,18240,384,31,0,0
18241,18241,18241,18241,18241,385,31,0,0
18242,18242,18242,18242,18242,386,31,0,0
18243,18243,18243,18243,18243,387,31,0,0
18244,18244,18244,18244,18244,388,31,0,0
18245,18245,18245,18245,18245,389,31,0,0
18246,18246,18246,18246,18246,390,31,0,0
18247,18247,18247,18247,18247,391,31,0,0
18248,18248,18248,18248,18248,392,31,0,0
18249,18249,18249,18249,18249,393,31,0,0
18250,18250,18250,18250,18250,394,31,0,0
18251,18251,18251,18251,18251,395,31,0,0
18252,18252,18252,18252,18252,396,31,0,0
18253,18253,18253,18253,18253,397,31,0,0
18254,18254,18254,18254,18254,398,31,0,0
18255,18255,18255,18255,18255,399,31,0,0
18256,18256,18256,18256,18256,400,31,0,0
18257,18257,18257,18257,18257,401,31,0,0
18258,18258,18258,18258,18258,402,31,0,0
18259,18259,18259,18259,18259,403,31,0,0
18260,18260,18260,18260,18260,404,31,0,0
18261,18261,18261,18261,18261,405,31,0,0
18262,18262,18262,18262,18262,406,31,0,0
18263,18263,18263,18263,18263,407,31,0,0
18264,18264,18264,18264,18264,408,31,0,0
18265,18265,18265,18265,18265,409,31,0,0
18266,18266,18266,18266,18266,410,31,0,0
18267,18267,18267,18267,18267,411,31,0,0
18268,18268,18268,18268,18268,412,31,0,0
18269,18269,18269,18269,18269,413,31,0,0
18270,18270,18270,18270,18270,414,31,0,0
18271,18271,18271,18271,18271,415,31,0,0
18272,18272,18272,18272,18272,416,31,0,0
18273,18273,18273,18273,18273,417,31,0,0
18274,18274,18274,18274,18274,418,31,0,0
18275,18275,18275,18275,18275,419,31,0,0
18276,18276,18276,18276,18276,420,31,0,0
18277,18277,18277,18277,18277,421,31,0,0
18278,18278,18278,18278,18278,422,31,0,0
18279,18279,18279,18279,18279,423,31,0,0
18280,18280,18280,18280,18280,424,31,0,0
18281,18281,18281,18281,18281,425,31,0,0
18282,18282,18282,18282,18282,426,31,0,0
18283,18283,18283,18283,18283,427,31,0,0
18284,18284,18284,18284,18284,428,31,0,0
18285,18285,18285,18285,18285,429,31,0,0
18286,18286,18286,18286,18286,430,31,0,0
18287,18287,18287,18287,18287,431,31,0,0
18288,18288,18288,18288,18288,432,31,0,0
18289,18289,18289,18289,18289,433,31,0,0
18290,18290,18290,18290,18290,434,31,0,0
18291,18291,18291,18291,18291,435,31,0,0
18292,18292,18292,18292,18292,436,31,0,0
18293,18293,18293,18293,18293,437,31,0,0
18294,18294,18294,18294,18294,438,31,0,0
18295,18295,18295,18295,18295,439,31,0,0
18296,18296,18296,18296,18296,440,31,0,0
18297,18297,18297,18297,18297,441,31,0,0
18298,18298,18298,18298,18298,442,31,0,0
18299,18299,18299,18299,18299,443,31,0,0
18300,18300,18300,18300,18300,444,31,0,0
18301,18301,18301,18301,18301,445,31,0,0
18302,18302,18302,18302,18302,446,31,0,0
18303,18303,18303,18303,18303,447,31,0,0
18304,18304,18304,18304,18304,448,31,0,0
18305,18305,18305,18305,18305,449,31,0,0
18306,18306,18306,18306,18306,450,31,0,0
18307,18307,18307,18307,18307,451,31,0,0
18308,18308,18308,18308,18308,452,31,0,0
18309,18309,18309,18309,18309,453,31,0,0
18310,18310,18310,18310,18310,454,31,0,0
18311,18311,18311,18311,18311,455,31,0,0
18312,18312,18312,18312,18312,456,31,0,0
18313,18313,18313,18313,18313,457,31,0,0
18314,18314,18314,18314,18314,458,31,0,0
18315,18315,18315,18315,18315,459,31,0,0
18316,18316,18316,18316,18316,460,31,0,0
18317,18317,18317,18317,18317,461,31,0,0
18318,18318,18318,18318,18318,462,31,0,0
18319,18319,18319,18319,18319,463,31,0,0
18320,18320,18320,18320,18320,464,31,0,0
18321,18321,18321,18321,18321,465,31,0,0
18322,18322,18322,18322,18322,466,31,0,0
18323,18323,18323,18323,18323,467,31,0,0
18324,18324,18324,18324,18324,468,31,0,0
18325,18325,18325,18325,18325,469,31,0,0
18326,18326,18326,18326,18326,470,31,0,0
18327,18327,18327,18327,18327,471,31,0,0
18328,18328,18328,18328,18328,472,31,0,0
18329,18329,18329,18329,18329,473,31,0,0
18330,18330,18330,18330,18330,474,31,0,0
18331,18331,18331,18331,18331,475,31,0,0
18332,18332,18332,18332,18332,476,31,0,0
18333,18333,18333,18333,18333,477,31,0,0
18334,18334,18334,18334,18334,478,31,0,0
18335,18335,18335,18335,18335,479,31,0,0
18336,18336,18336,18336,18336,480,31,0,0
18337,18337,18337,18337,18337,481,31,0,0
18338,18338,18338,18338,18338,482,31,0,0
18339,18339,18339,18339,18339,483,31,0,0
18340,18340,18340,18340,18340,484,31,0,0
18341,18341,18341,18341,18341,485,31,0,0
18342,18342,18342,18342,18342,486,31,0,0
18343,18343,18343,18343,18343,487,31,0,0
18344,18344,18344,18344,18344,488,31,0,0
18345,18345,18345,18345,18345,489,31,0,0
18346,18346,18346,18346,18346,490,31,0,0
18347,18347,18347,18347,18347,491,31,0,0
18348,18348,18348,18348,18348,492,31,0,0
18349,18349,18349,18349,18349,493,31,0,0
18350,18350,18350,18350,18350,494,31,0,0
18351,18351,18351,18351,18351,495,31,0,0
18352,18352,18352,18352,18352,496,31,0,0
18353,18353,18353,18353,18353,497,31,0,0
18354,18354,18354,18354,18354,498,31,0,0
18355,18355,18355,18355,18355,499,31,0,0
18356,18356,18356,18356,18356,500,31,0,0
18357,18357,18357,18357,18357,501,31,0,0
18358,18358,18358,18358,18358,502,31,0,0
18359,18359,18359,18359,18359,503,31,0,0
18360,18360,18360,18360,18360,504,31,0,0
18361,18361,18361,18361,18361,505,31,0,0
18362,18362,18362,18362,18362,506,31,0,0
18363,18363,18363,18363,18363,507,31,0,0
18364,18364,18364,18364,18364,508,31,0,0
18365,18365,18365,18365,18365,509,31,0,0
18366,18366,18366,18366,18366,510,31,0,0
18367,18367,18367,18367,18367,511,31,0,0
18368,18368,18368,18368,18368,512,31,0,0
18369,18369,18369,18369,18369,513,31,0,0
18370,18370,18370,18370,18370,514,31,0,0
18371,18371,18371,18371,18371,515,31,0,0
18372,18372,18372,18372,18372,516,31,0,0
18373,18373,18373,18373,18373,517,31,0,0
18374,18374,18374,18374,18374,518,31,0,0
18375,18375,18375,18375,18375,519,31,0,0
18376,18376,18376,18376,18376,520,31,0,0
18377,18377,18377,18377,18377,521,31,0,0
18378,18378,18378,18378,18378,522,31,0,0
18379,18379,18379,18379,18379,523,31,0,0
18380,18380,18380,18380,18380,524,31,0,0
18381,18381,18381,18381,18381,525,31,0,0
18382,18382,18382,18382,18382,526,31,0,0
18383,18383,18383,18383,18383,527,31,0,0
18384,18384,18384,18384,18384,528,31,0,0
18385,18385,18385,18385,18385,529,31,0,0
18386,18386,18386,18386,18386,530,31,0,0
18387,18387,18387,18387,18387,531,31,0,0
18388,18388,18388,18388,18388,532,31,0,0
18389,18389,18389,18389,18389,533,31,0,0
18390,18390,18390,18390,18390,534,31,0,0
18391,18391,18391,18391,18391,535,31,0,0
18392,18392,18392,18392,18392,536,31,0,0
18393,18393,18393,18393,18393,537,31,0,0
18394,18394,18394,18394,18394,538,31,0,0
18395,18395,18395,18395,18395,539,31,0,0
18396,18396,18396,18396,18396,540,31,0,0
18397,18397,18397,18397,18397,541,31,0,0
18398,18398,18398,18398,18398,542,31,0,0
18399,18399,18399,18399,18399,543,31,0,0
18400,18400,18400,18400,18400,544,31,0,0
18401,18401,18401,18401,18401,545,31,0,0
18402,18402,18402,18402,18402,546,31,0,0
18403,18403,18403,18403,18403,547,31,0,0
18404,18404,18404,18404,18404,548,31,0,0
18405,18405,18405,18405,18405,549,31,0,0
18406,18406,18406,18406,18406,550,31,0,0
18407,18407,18407,18407,18407,551,31,0,0
18408,18408,18408,18408,18408,552,31,0,0
18409,18409,18409,18409,18409,553,31,0,0
18410,18410,18410,18410,18410,554,31,0,0
18411,18411,18411,18411,18411,555,31,0,0
18412,18412,18412,18412,18412,556,31,0,0
18413,18413,18413,18413,18413,557,31,0,0
18414,18414,18414,18414,18414,558,31,0,0
18415,18415,18415,18415,18415,559,31,0,0
18416,18416,18416,18416,18416,560,31,0,0
18417,18417,18417,18417,18417,561,31,0,0
18418,18418,18418,18418,18418,562,31,0,0
18419,18419,18419,18419,18419,563,31,0,0
18420,18420,18420,18420,18420,564,31,0,0
18421,18421,18421,18421,18421,565,31,0,0
18422,18422,18422,18422,18422,566,31,0,0
18423,18423,18423,18423,18423,567,31,0,0
18424,18424,18424,18424,18424,568,31,0,0
18425,18425,18425,18425,18425,569,31,0,0
18426,18426,18426,18426,18426,570,31,0,0
18427,18427,18427,18427,18427,571,31,0,0
18428,18428,18428,18428,18428,572,31,0,0
18429,18429,18429,18429,18429,573,31,0,0
18430,18430,18430,18430,18430,574,31,0,0
18431,18431,18431,18431,18431,575,31,0,0
18432,18432,18432,18432,18432,0,32,0,0
18433,18433,18433,18433,18433,1,32,0,0
18434,18434,18434,18434,18434,2,32,0,0
18435,18435,18435,18435,18435,3,32,0,0
18436,18436,18436,18436,18436,4,32,0,0
18437,18437,18437,18437,18437,5,32,0,0
18438,18438,18438,18438,18438,6,32,0,0
18439,18439,18439,18439,18439,7,32,0,0
18440,18440,18440,18440,18440,8,32,0,0
18441,18441,18441,18441,18441,9,32,0,0
18442,18442,18442,18442,18442,10,32,0,0
18443,18443,18443,18443,18443,11,32,0,0
18444,18444,18444,18444,18444,12,32,0,0
18445,18445,18445,18445,18445,13,32,0,0
18446,18446,18446,18446,18446,14,32,0,0
18447,18447,18447,18447,18447,15,32,0,0
18448,18448,18448,18448,18448,16,32,0,0
18449,18449,18449,18449,18449,17,32,0,0
18450,18450,18450,18450,18450,18,32,0,0
18451,18451,18451,18451,18451,19,32,0,0
18452,18452,18452,18452,18452,20,32,0,0
18453,18453,18453,18453,18453,21,32,0,0
18454,18454,18454,18454,18454,22,32,0,0
18455,18455,18455,18455,18455,23,32,0,0
18456,18456,18456,18456,18456,24,32,0,0
18457,18457,18457,18457,18457,25,32,0,0
18458,18458,18458,18458,18458,26,32,0,0
18459,18459,18459,18459,18459,27,32,0,0
18460,18460,18460,18460,18460,28,32,0,0
18461,18461,18461,18461,18461,29,32,0,0
18462,18462,18462,18462,18462,30,32,0,0
18463,18463,18463,18463,18463,31,32,0,0
18464,18464,18464,18464,18464,32,32,0,0
18465,18465,18465,18465,18465,33,32,0,0
18466,18466,18466,18466,18466,34,32,0,0
18467,18467,18467,18467,18467,35,32,0,0
18468,18468,18468,18468,18468,36,32,0,0
18469,18469,18469,18469,18469,37,32,0,0
18470,18470,18470,18470,18470,38,32,0,0
18471,18471,18471,18471,18471,39,32,0,0
18472,18472,18472,18472,18472,40,32,0,0
18473,18473,18473,18473,18473,41,32,0,0
18474,18474,18474,18474,18474,42,32,0,0
18475,18475,18475,18475,18475,43,32,0,0
18476,18476,18476,18476,18476,44,32,0,0
18477,18477,18477,18477,18477,45,32,0,0
18478,18478,18478,18478,18478,46,32,0,0
18479,18479,18479,18479,18479,47,32,0,0
18480,18480,18480,18480,18480,48,32,0,0
18481,18481,18481,18481,18481,49,32,0,0
18482,18482,18482,18482,18482,50,32,0,0
18483,18483,18483,18483,18483,51,32,0,0
18484,18484,18484,18484,18484,52,32,0,0
18485,18485,18485,18485,18485,53,32,0,0
18486,18486,18486,18486,18486,54,32,0,0
18487,18487,18487,18487,18487,55,32,0,0
18488,18488,18488,18488,18488,56,32,0,0
18489,18489,18489,18489,18489,57,32,0,0
18490,18490,18490,18490,18490,58,32,0,0
18491,18491,18491,18491,18491,59,32,0,0
18492,18492,18492,18492,18492,60,32,0,0
18493,18493,18493,18493,18493,61,32,0,0
18494,18494,18494,18494,18494,62,32,0,0
18495,18495,18495,18495,18495,63,32,0,0
18496,18496,18496,18496,18496,64,32,0,0
18497,18497,18497,18497,18497,65,32,0,0
18498,18498,18498,18498,18498,66,32,0,0
18499,18499,18499,18499,18499,67,32,0,0
18500,18500,18500,18500,18500,68,32,0,0
18501,18501,18501,18501,18501,69,32,0,0
18502,18502,18502,18502,18502,70,32,0,0
18503,18503,18503,18503,18503,71,32,0,0
18504,18504,18504,18504,18504,72,32,0,0
18505,18505,18505,18505,18505,73,32,0,0
18506,18506,18506,18506,18506,74,32,0,0
18507,18507,18507,18507,18507,75,32,0,0
18508,18508,18508,18508,18508,76,32,0,0
18509,18509,18509,18509,18509,77,32,0,0
18510,18510,18510,18510,18510,78,32,0,0
18511,18511,18511,18511,18511,79,32,0,0
18512,18512,18512,18512,18512,80,32,0,0
18513,18513,18513,18513,18513,81,32,0,0
18514,18514,18514,18514,18514,82,32,0,0
18515,18515,18515,18515,18515,83,32,0,0
18516,18516,18516,18516,18516,84,32,0,0
18517,18517,18517,18517,18517,85,32,0,0
18518,18518,18518,18518,18518,86,32,0,0
18519,18519,18519,18519,18519,87,32,0,0
18520,18520,18520,18520,18520,88,32,0,0
18521,18521,18521,18521,18521,89,32,0,0
18522,18522,18522,18522,18522,90,32,0,0
18523,18523,18523,18523,18523,91,32,0,0
18524,18524,18524,18524,18524,92,32,0,0
18525,18525,18525,18525,18525,93,32,0,0
18526,18526,18526,18526,18526,94,32,0,0
18527,18527,18527,18527,18527,95,32,0,0
18528,18528,18528,18528,18528,96,32,0,0
18529,18529,18529,18529,18529,97,32,0,0
18530,18530,18530,18530,18530,98,32,0,0
18531,18531,18531,18531,18531,99,32,0,0
18532,18532,18532,18532,18532,100,32,0,0
18533,18533,18533,18533,18533,101,32,0,0
18534,18534,18534,18534,18534,102,32,0,0
18535,18535,18535,18535,18535,103,32,0,0
18536,18536,18536,18536,18536,104,32,0,0
18537,18537,18537,18537,18537,105,32,0,0
18538,18538,18538,18538,18538,106,32,0,0
18539,18539,18539,18539,18539,107,32,0,0
18540,18540,18540,18540,18540,108,32,0,0
18541,18541,18541,18541,18541,109,32,0,0
18542,18542,18542,18542,18542,110,32,0,0
18543,18543,18543,18543,18543,111,32,0,0
18544,18544,18544,18544,18544,112,32,0,0
18545,18545,18545,18545,18545,113,32,0,0
18546,18546,18546,18546,18546,114,32,0,0
18547,18547,18547,18547,18547,115,32,0,0
18548,18548,18548,18548,18548,116,32,0,0
18549,18549,18549,18549,18549,117,32,0,0
18550,18550,18550,18550,18550,118,32,0,0
18551,18551,18551,18551,18551,119,32,0,0
18552,18552,18552,18552,18552,120,32,0,0
18553,18553,18553,18553,18553,121,32,0,0
18554,18554,18554,18554,18554,122,32,0,0
18555,18555,18555,18555,18555,123,32,0,0
18556,18556,18556,18556,18556,124,32,0,0
18557,18557,18557,18557,18557,125,32,0,0
18558,18558,18558,18558,18558,126,32,0,0
18559,18559,18559,18559,18559,127,32,0,0
18560,18560,18560,18560,18560,128,32,0,0
18561,18561,18561,18561,18561,129,32,0,0
18562,18562,18562,18562,18562,130,32,0,0
18563,18563,18563,18563,18563,131,32,0,0
18564,18564,18564,18564,18564,132,32,0,0
18565,18565,18565,18565,18565,133,32,0,0
18566,18566,18566,18566,18566,134,32,0,0
18567,18567,18567,18567,18567,135,32,0,0
18568,18568,18568,18568,18568,136,32,0,0
18569,18569,18569,18569,18569,137,32,0,0
18570,18570,18570,18570,18570,138,32,0,0
18571,18571,18571,18571,18571,139,32,0,0
18572,18572,18572,18572,18572,140,32,0,0
18573,18573,18573,18573,18573,141,32,0,0
18574,18574,18574,18574,18574,142,32,0,0
18575,18575,18575,18575,18575,143,32,0,0
18576,18576,18576,18576,18576,144,32,0,0
18577,18577,18577,18577,18577,145,32,0,0
18578,18578,18578,18578,18578,146,32,0,0
18579,18579,18579,18579,18579,147,32,0,0
18580,18580,18580,18580,18580,148,32,0,0
18581,18581,18581,18581,18581,149,32,0,0
18582,18582,18582,18582,18582,150,32,0,0
18583,18583,18583,18583,18583,151,32,0,0
18584,18584,18584,18584,18584,152,32,0,0
18585,18585,18585,18585,18585,153,32,0,0
18586,18586,18586,18586,18586,154,32,0,0
18587,18587,18587,18587,18587,155,32,0,0
18588,18588,18588,18588,18588,156,32,0,0
18589,18589,18589,18589,18589,157,32,0,0
18590,18590,18590,18590,18590,158,32,0,0
18591,18591,18591,18591,18591,159,32,0,0
18592,18592,18592,18592,18592,160,32,0,0
18593,18593,18593,18593,18593,161,32,0,0
18594,18594,18594,18594,18594,162,32,0,0
18595,18595,18595,18595,18595,163,32,0,0
18596,18596,18596,18596,18596,164,32,0,0
18597,18597,18597,18597,18597,165,32,0,0
18598,18598,18598,18598,18598,166,32,0,0
18599,18599,18599,18599,18599,167,32,0,0
18600,18600,18600,18600,18600,168,32,0,0
18601,18601,18601,18601,18601,169,32,0,0
18602,18602,18602,18602,18602,170,32,0,0
18603,18603,18603,18603,18603,171,32,0,0
18604,18604,18604,18604,18604,172,32,0,0
18605,18605,18605,18605,18605,173,32,0,0
18606,18606,18606,18606,18606,174,32,0,0
18607,18607,18607,18607,18607,175,32,0,0
18608,18608,18608,18608,18608,176,32,0,0
18609,18609,18609,18609,18609,177,32,0,0
18610,18610,18610,18610,18610,178,32,0,0
18611,18611,18611,18611,18611,179,32,0,0
18612,18612,18612,18612,18612,180,32,0,0
18613,18613,18613,18613,18613,181,32,0,0
18614,18614,18614,18614,18614,182,32,0,0
18615,18615,18615,18615,18615,183,32,0,0
18616,18616,18616,18616,18616,184,32,0,0
18617,18617,18617,18617,18617,185,32,0,0
18618,18618,18618,18618,18618,186,32,0,0
18619,18619,18619,18619,18619,187,32,0,0
18620,18620,18620,18620,18620,188,32,0,0
18621,18621,18621,18621,18621,189,32,0,0
18622,18622,18622,18622,18622,190,32,0,0
18623,18623,18623,18623,18623,191,32,0,0
18624,18624,18624,18624,18624,192,32,0,0
18625,18625,18625,18625,18625,193,32,0,0
18626,18626,18626,18626,18626,194,32,0,0
18627,18627,18627,18627,18627,195,32,0,0
18628,18628,18628,18628,18628,196,32,0,0
18629,18629,18629,18629,18629,197,32,0,0
18630,18630,18630,18630,18630,198,32,0,0
18631,18631,18631,18631,18631,199,32,0,0
18632,18632,18632,18632,18632,200,32,0,0
18633,18633,18633,18633,18633,201,32,0,0
18634,18634,18634,18634,18634,202,32,0,0
18635,18635,18635,18635,18635,203,32,0,0
18636,18636,18636,18636,18636,204,32,0,0
18637,18637,18637,18637,18637,205,32,0,0
18638,18638,18638,18638,18638,206,32,0,0
18639,18639,18639,18639,18639,207,32,0,0
18640,18640,18640,18640,18640,208,32,0,0
18641,18641,18641,18641,18641,209,32,0,0
18642,18642,18642,18642,18642,210,32,0,0
18643,18643,18643,18643,18643,211,32,0,0
18644,18644,18644,18644,18644,212,32,0,0
18645,18645,18645,18645,18645,213,32,0,0
18646,18646,18646,18646,18646,214,32,0,0
18647,18647,18647,18647,18647,215,32,0,0
18648,18648,18648,18648,18648,216,32,0,0
18649,18649,18649,18649,18649,217,32,0,0
18650,18650,18650,18650,18650,218,32,0,0
18651,18651,18651,18651,18651,219,32,0,0
18652,18652,18652,18652,18652,220,32,0,0
18653,18653,18653,18653,18653,221,32,0,0
18654,18654,18654,18654,18654,222,32,0,0
18655,18655,18655,18655,18655,223,32,0,0
18656,18656,18656,18656,18656,224,32,0,0
18657,18657,18657,18657,18657,225,32,0,0
18658,18658,18658,18658,18658,226,32,0,0
18659,18659,18659,18659,18659,227,32,0,0
18660,18660,18660,18660,18660,228,32,0,0
18661,18661,18661,18661,18661,229,32,0,0
18662,18662,18662,18662,18662,230,32,0,0
18663,18663,18663,18663,18663,231,32,0,0
18664,18664,18664,18664,18664,232,32,0,0
18665,18665,18665,18665,18665,233,32,0,0
18666,18666,18666,18666,18666,234,32,0,0
18667,18667,18667,18667,18667,235,32,0,0
18668,18668,18668,18668,18668,236,32,0,0
18669,18669,18669,18669,18669,237,32,0,0
18670,18670,18670,18670,18670,238,32,0,0
18671,18671,18671,18671,18671,239,32,0,0
18672,18672,18672,18672,18672,240,32,0,0
18673,18673,18673,18673,18673,241,32,0,0
18674,18674,18674,18674,18674,242,32,0,0
18675,18675,18675,18675,18675,243,32,0,0
18676,18676,18676,18676,18676,244,32,0,0
18677,18677,18677,18677,18677,245,32,0,0
18678,18678,18678,18678,18678,246,32,0,0
18679,18679,18679,18679,18679,247,32,0,0
18680,18680,18680,18680,18680,248,32,0,0
18681,18681,18681,18681,18681,249,32,0,0
18682,18682,18682,18682,18682,250,32,0,0
18683,18683,18683,18683,18683,251,32,0,0
18684,18684,18684,18684,18684,252,32,0,0
18685,18685,18685,18685,18685,253,32,0,0
18686,18686,18686,18686,18686,254,32,0,0
18687,18687,18687,18687,18687,255,32,0,0
18688,18688,18688,18688,18688,256,32,0,0
18689,18689,18689,18689,18689,257,32,0,0
18690,18690,18690,18690,18690,258,32,0,0
18691,18691,18691,18691,18691,259,32,0,0
18692,18692,18692,18692,18692,260,32,0,0
18693,18693,18693,18693,18693,261,32,0,0
18694,18694,18694,18694,18694,262,32,0,0
18695,18695,18695,18695,18695,263,32,0,0
18696,18696,18696,18696,18696,264,32,0,0
18697,18697,18697,18697,18697,265,32,0,0
18698,18698,18698,18698,18698,266,32,0,0
18699,18699,18699,18699,18699,267,32,0,0
18700,18700,18700,18700,18700,268,32,0,0
18701,18701,18701,18701,18701,269,32,0,0
18702,18702,18702,18702,18702,270,32,0,0
18703,18703,18703,18703,18703,271,32,0,0
18704,18704,18704,18704,18704,272,32,0,0
18705,18705,18705,18705,18705,273,32,0,0
18706,18706,18706,18706,18706,274,32,0,0
18707,18707,18707,18707,18707,275,32,0,0
18708,18708,18708,18708,18708,276,32,0,0
18709,18709,18709,18709,18709,277,32,0,0
18710,18710,18710,18710,18710,278,32,0,0
18711,18711,18711,18711,18711,279,32,0,0
18712,18712,18712,18712,18712,280,32,0,0
18713,18713,18713,18713,18713,281,32,0,0
18714,18714,18714,18714,18714,282,32,0,0
18715,18715,18715,18715,18715,283,32,0,0
18716,18716,18716,18716,18716,284,32,0,0
18717,18717,18717,18717,18717,285,32,0,0
18718,18718,18718,18718,18718,286,32,0,0
18719,18719,18719,18719,18719,287,32,0,0
18720,18720,18720,18720,18720,288,32,0,0
18721,18721,18721,18721,18721,289,32,0,0
18722,18722,18722,18722,18722,290,32,0,0
18723,18723,18723,18723,18723,291,32,0,0
18724,18724,18724,18724,18724,292,32,0,0
18725,18725,18725,18725,18725,293,32,0,0
18726,18726,18726,18726,18726,294,32,0,0
18727,18727,18727,18727,18727,295,32,0,0
18728,18728,18728,18728,18728,296,32,0,0
18729,18729,18729,18729,18729,297,32,0,0
18730,18730,18730,18730,18730,298,32,0,0
18731,18731,18731,18731,18731,299,32,0,0
18732,18732,18732,18732,18732,300,32,0,0
18733,18733,18733,18733,18733,301,32,0,0
18734,18734,18734,18734,18734,302,32,0,0
18735,18735,18735,18735,18735,303,32,0,0
18736,18736,18736,18736,18736,304,32,0,0
18737,18737,18737,18737,18737,305,32,0,0
18738,18738,18738,18738,18738,306,32,0,0
18739,18739,18739,18739,18739,307,32,0,0
18740,18740,18740,18740,18740,308,32,0,0
18741,18741,18741,18741,18741,309,32,0,0
18742,18742,18742,18742,18742,310,32,0,0
18743,18743,18743,18743,18743,311,32,0,0
18744,18744,18744,18744,18744,312,32,0,0
18745,18745,18745,18745,18745,313,32,0,0
18746,18746,18746,18746,18746,314,32,0,0
18747,18747,18747,18747,18747,315,32,0,0
18748,18748,18748,18748,18748,316,32,0,0
18749,18749,18749,18749,18749,317,32,0,0
18750,18750,18750,18750,18750,318,32,0,0
18751,18751,18751,18751,18751,319,32,0,0
18752,18752,18752,18752,18752,320,32,0,0
18753,18753,18753,18753,18753,321,32,0,0
18754,18754,18754,18754,18754,322,32,0,0
18755,18755,18755,18755,18755,323,32,0,0
18756,18756,18756,18756,18756,324,32,0,0
18757,18757,18757,18757,18757,325,32,0,0
18758,18758,18758,18758,18758,326,32,0,0
18759,18759,18759,18759,18759,327,32,0,0
18760,18760,18760,18760,18760,328,32,0,0
18761,18761,18761,18761,18761,329,32,0,0
18762,18762,18762,18762,18762,330,32,0,0
18763,18763,18763,18763,18763,331,32,0,0
18764,18764,18764,18764,18764,332,32,0,0
18765,18765,18765,18765,18765,333,32,0,0
18766,18766,18766,18766,18766,334,32,0,0
18767,18767,18767,18767,18767,335,32,0,0
18768,18768,18768,18768,18768,336,32,0,0
18769,18769,18769,18769,18769,337,32,0,0
18770,18770,18770,18770,18770,338,32,0,0
18771,18771,18771,18771,18771,339,32,0,0
18772,18772,18772,18772,18772,340,32,0,0
18773,18773,18773,18773,18773,341,32,0,0
18774,18774,18774,18774,18774,342,32,0,0
